"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Date/Time: Posted date/time of the transaction"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"Note: Reports with a start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total","Transaction status","Transaction Release Date"
"Apr 1, 2026 12:13:37 p.m. PDT","25978195091","Order","701-4999836-4053009","311001-3*5K","VIVOSUN 5-Pack 3 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Calgary","Alberta","T3R 0H","Combined TCS+MTC","17.99","0.90","1.74","0","0","0","0","0","-1.74","0","-0.90","-2.70","-8.11","0","0","7.18","Released","Apr 1, 2026 12:13:37 p.m. PDT"
"Apr 1, 2026 12:20:33 p.m. PDT","25978195091","Order","702-4591068-4126658","330101-01K","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","St. Catherines","Prince Edward Island","C0A 1H","Combined TCS+MTC","17.99","2.70","0","0","0","0","0","0","0","0","-2.70","-2.70","-6.63","0","0","8.66","Released","Apr 1, 2026 12:20:33 p.m. PDT"
"Apr 1, 2026 12:21:10 p.m. PDT","25978195091","Order","702-9461354-3658649","332823K","VIVOSUN 164 Feet (50m) PE-Coated Twist Ties, Garden Plant Ties with Cutter for Gardening, Outdoor Garden Twine Reuseable for Climbing Supporting Plant","1","amazon.ca","Amazon","Chatsworth","Ontario","N0H 1G","Combined TCS+MTC","10.61","1.38","3.92","0","0","0","0","0","-3.92","0","-1.38","-1.59","-5.07","0","0","3.95","Released","Apr 1, 2026 12:21:10 p.m. PDT"
"Apr 1, 2026 12:21:33 p.m. PDT","25978195091","Order","701-9593959-2592259","330705-05K","VIVOSUN 5 x 30 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Frui","1","amazon.ca","Amazon","Chester","Nova Scotia","B0J 1J","Combined TCS+MTC","14.99","2.10","0","0","0","0","0","0","0","0","-2.10","-2.25","-6.27","0","0","6.47","Released","Apr 1, 2026 12:21:33 p.m. PDT"
"Apr 1, 2026 12:21:57 p.m. PDT","25978195091","Order","701-4405376-0886669","311021-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","2","amazon.ca","Amazon","Gravenhurst","Ontario","P1P 1R","Combined TCS+MTC","46.78","6.08","0","0","0","0","0","0","0","0","-6.08","-7.02","-21.06","0","0","18.70","Released","Apr 1, 2026 12:21:57 p.m. PDT"
"Apr 1, 2026 12:34:35 p.m. PDT","25978195091","Order","702-8447359-1310612","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Golden","British Columbia","V0A 1H","Combined TCS+MTC","15.99","1.92","3.93","0","0","0","0","0","-3.93","0","-1.92","-1.92","-6.07","0","0","8.00","Released","Apr 1, 2026 12:34:35 p.m. PDT"
"Apr 1, 2026 12:37:31 p.m. PDT","25978195091","Order","701-6894465-2519443","311001-30x5K","VIVOSUN 5-Pack 30 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Revelstoke","British Columbia","V0E 2S","Combined TCS+MTC","35.99","4.32","0","0","0","0","0","0","0","0","-4.32","-5.40","-11.97","0","0","18.62","Released","Apr 1, 2026 12:37:31 p.m. PDT"
"Apr 1, 2026 12:37:55 p.m. PDT","25978195091","Order","702-9886540-0887405","332576K","VIVOSUN 400GPH Submersible Pump(1500L/H, 15W), Ultra Quiet Water Pump with 5.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank","1","amazon.ca","Amazon","Logan Lake","British Columbia","V0K 1W","Combined TCS+MTC","28.99","3.48","0","0","0","0","0","0","0","0","-3.48","-4.35","-8.97","0","0","15.67","Released","Apr 1, 2026 12:37:55 p.m. PDT"
"Apr 1, 2026 12:40:45 p.m. PDT","25978195091","Order","701-9327860-7293021","GP0001-6K","VIVOSUN 50 Pcs 6 Inch Plastic Plant Nursery Pots, Seed Starting Pot, Flower Plant Container for Seedlings, Cuttings, Transplanting","1","amazon.ca","Amazon","Saskatoon","Saskatchewan","S7H 2W","Combined TCS+MTC","31.49","3.46","0","0","0","0","0","0","0","0","-3.46","-4.72","-12.06","0","0","14.71","Released","Apr 1, 2026 12:40:45 p.m. PDT"
"Apr 1, 2026 12:46:02 p.m. PDT","25978195091","Order","701-6680787-9094631","306201P-8K","VIVOSUN T8 8 Inch 720 CFM Inline Duct Ventilation Fan with Variable Speed Controller for Grow Tent","1","amazon.ca","Amazon","Roxton Pond","Quebec","J0E 1Z","Combined TCS+MTC","129.99","19.47","0","0","0","0","0","0","0","0","-19.47","-19.50","-18.35","0","0","92.14","Released","Apr 1, 2026 12:46:02 p.m. PDT"
"Apr 1, 2026 12:47:07 p.m. PDT","25978195091","Order","701-6680787-9094631","306201P-4K","VIVOSUN T4 4 Inch 190 CFM Inline Duct Ventilation Fan with Variable Speed Controller for Grow Tent","1","amazon.ca","Amazon","Roxton Pond","Quebec","J0E 1Z","Combined TCS+MTC","75.99","11.38","0","0","0","0","0","0","0","0","-11.38","-11.40","-16.97","0","0","47.62","Released","Apr 1, 2026 12:47:07 p.m. PDT"
"Apr 1, 2026 12:48:33 p.m. PDT","25978195091","Order","702-4856691-4681005","311021-20x5K","VIVOSUN 5-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","1","amazon.ca","Amazon","Edmonton","Alberta","T6H 4V","Combined TCS+MTC","32.99","1.65","1.40","0","0","0","0","0","-1.40","0","-1.65","-4.95","-10.62","0","0","17.42","Released","Apr 1, 2026 12:48:33 p.m. PDT"
"Apr 1, 2026 12:56:40 p.m. PDT","25978195091","Order","701-5580137-1857033","WB-4x250K","VIVOSUN 5oz/sq.yd Barrier Landscape Fabric 4 x 250 Ft., Commercial Ground Cover Fabric Block, Gardening Fabric Mat, Black Heavy Duty Garden Cloth Felt","1","amazon.ca","Amazon","KAMLOOPS","British Columbia","V1S 1K","Combined TCS+MTC","92.61","11.11","0","0","0","0","0","0","0","0","-11.11","-13.89","-27.09","0","0","51.63","Released","Apr 1, 2026 12:56:40 p.m. PDT"
"Apr 1, 2026 12:56:44 p.m. PDT","25978195091","Order","702-7680371-1100234","306201P-8K","VIVOSUN T8 8 Inch 720 CFM Inline Duct Ventilation Fan with Variable Speed Controller for Grow Tent","1","amazon.ca","Amazon","Winnipeg","Manitoba","R3G 3L","Combined TCS+MTC","129.99","15.60","0","0","0","0","0","0","0","0","-15.60","-19.50","-18.35","0","0","92.14","Released","Apr 1, 2026 12:56:44 p.m. PDT"
"Apr 1, 2026 12:57:45 p.m. PDT","25978195091","Order","701-7200575-1920257","332576K","VIVOSUN 400GPH Submersible Pump(1500L/H, 15W), Ultra Quiet Water Pump with 5.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank","1","amazon.ca","Amazon","North Vancouver","British Columbia","V7L 1K","Combined TCS+MTC","28.99","3.48","3.92","0","0","0","0","0","-3.92","0","-3.48","-4.35","-8.97","0","0","15.67","Released","Apr 1, 2026 12:57:45 p.m. PDT"
"Apr 1, 2026 12:57:56 p.m. PDT","25978195091","Order","701-0566818-4954645","VSV-IFP4CK","VIVOSUN 4"" Inline Booster Duct Fan with Speed Regulator, 130 CFM Quiet Exhaust Fan for HVAC Ventilation in Grow Tents, Basements, Bathrooms, Kitchens,","1","amazon.ca","Amazon","Courtenay","British Columbia","V9J 1R","Combined TCS+MTC","34.99","4.20","5.11","0.61","0","0","0","0","0","0","-4.81","-5.25","-13.31","0","0","21.54","Released","Apr 1, 2026 12:57:56 p.m. PDT"
"Apr 1, 2026 12:58:23 p.m. PDT","25978195091","Order","701-9825145-7941836","331101-4K","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","Campbell River","British Columbia","V9H 1V","Combined TCS+MTC","26.99","3.24","7.34","0.88","0","0","0","0","0","0","-4.12","-4.05","-16.73","0","0","13.55","Released","Apr 1, 2026 12:58:23 p.m. PDT"
"Apr 1, 2026 12:58:32 p.m. PDT","25978195091","Order","701-7024114-5727418","VSVC-AZT8E42APRK","VIVOSUN Smart Air Filtration PRO Kit 8"", AeroZesh T8 Inline Duct Fan with GrowHub E42A+, Temperature Humidity Controller, Carbon Filter & Ducting Vent","1","amazon.ca","Amazon","Moncton","New Brunswick","E1C 7V","Combined TCS+MTC","347.99","52.20","0","0","0","0","0","0","0","0","-52.20","-52.20","-37.67","0","0","258.12","Released","Apr 1, 2026 12:58:32 p.m. PDT"
"Apr 1, 2026 12:58:43 p.m. PDT","25978195091","Order","702-1680454-2650612","311001-3*5K","VIVOSUN 5-Pack 3 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","New Westminster","British Columbia","V3L 0J","Combined TCS+MTC","17.99","2.16","0","0","0","0","0","0","0","0","-2.16","-2.70","-8.11","0","0","7.18","Released","Apr 1, 2026 12:58:43 p.m. PDT"
"Apr 1, 2026 12:58:58 p.m. PDT","25978195091","Order","701-8097119-8243437","306201P-4K","VIVOSUN T4 4 Inch 190 CFM Inline Duct Ventilation Fan with Variable Speed Controller for Grow Tent","1","amazon.ca","Amazon","Mahone Bay","Nova Scotia","B0J 2E","Combined TCS+MTC","75.99","10.64","0","0","0","0","0","0","0","0","-10.64","-11.40","-16.97","0","0","47.62","Released","Apr 1, 2026 12:58:58 p.m. PDT"
"Apr 1, 2026 12:59:07 p.m. PDT","25978195091","Order","702-7420241-8781867","332572K","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Pump with 10ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank,","1","amazon.ca","Amazon","Black Creek","British Columbia","V9J 1J","Combined TCS+MTC","32.39","3.89","0","0","0","0","0","0","0","0","-3.89","-4.86","-8.11","0","0","19.42","Released","Apr 1, 2026 12:59:07 p.m. PDT"
"Apr 1, 2026 12:59:30 p.m. PDT","25978195091","Order","701-3913243-3323448","306104-416K","VIVOSUN 4 Inch 16 Feet Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps","1","amazon.ca","Amazon","Delta","British Columbia","V4C 3G","Combined TCS+MTC","17.99","2.16","0","0","0","0","0","0","0","0","-2.16","-2.70","-9.68","0","0","5.61","Released","Apr 1, 2026 12:59:30 p.m. PDT"
"Apr 1, 2026 12:59:50 p.m. PDT","25978195091","Order","702-1867422-3578669","VSGB-15K","VIVOSUN 5-Pack 15 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Veg","1","amazon.ca","Amazon","Vancouver","British Columbia","V5Y 0B","Combined TCS+MTC","35.99","4.32","0","0","0","0","0","0","0","0","-4.32","-5.40","-10.71","0","0","19.88","Released","Apr 1, 2026 12:59:50 p.m. PDT"
"Apr 1, 2026 1:00:36 p.m. PDT","25978195091","Order","702-3777422-8213040","VSF-AWE6-G2","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6"", EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Ci","1","amazon.ca","Amazon","Wasaga Beach","Ontario","L9Z 2L","","77.36","0","0","0","0","0","0","0","0","0","0","-11.60","-16.49","0","0","49.27","Released","Apr 1, 2026 1:00:36 p.m. PDT"
"Apr 1, 2026 1:05:18 p.m. PDT","25978195091","Order","701-3759250-3657042","PP-30-1K","VIVOSUN Peat Pots, 30 Packs 3.15-Inch Seed Starting Pots with Drainage Holes, Round Nursery Pot, 20 Plant Labels for Flowers, Plants, Vegetables, 30Pc","1","amazon.ca","Amazon","Vancouver","BC","V6H 0A","Combined TCS+MTC","11.99","1.44","0","0","0","0","0","0","0","0","-1.44","-1.80","-6.43","0","0","3.76","Released","Apr 1, 2026 1:05:18 p.m. PDT"
"Apr 1, 2026 1:05:28 p.m. PDT","25978195091","Order","701-6693436-8969034","330101-01K","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Victoria","British Columbia","V8V 3X","Combined TCS+MTC","17.99","2.16","4.25","0.51","0","0","0","0","0","0","-2.67","-2.70","-10.88","0","0","8.66","Released","Apr 1, 2026 1:05:28 p.m. PDT"
"Apr 1, 2026 1:05:47 p.m. PDT","25978195091","Refund","701-7299757-5093043","311001-15x5K","VIVOSUN 5-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Mississauga","Ontario","L5N 7S","Combined TCS+MTC","-26.99","-3.51","0","0","0","0","0","0","0","0","3.51","3.24","0","0","0","-23.75","Released","Apr 1, 2026 1:05:47 p.m. PDT"
"Apr 1, 2026 1:06:04 p.m. PDT","25978195091","Refund","701-2626385-6995434","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Kingston","ON","K7M 2B","Combined TCS+MTC","-47.99","-6.24","0","0","0","0","0","0","0","0","6.24","5.76","0","0","0","-42.23","Released","Apr 1, 2026 1:06:04 p.m. PDT"
"Apr 1, 2026 1:06:42 p.m. PDT","25978195091","Order","701-1910020-0155440","PL-0001K","VIVOSUN 7 x 10 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","1","amazon.ca","Amazon","New Westminster","British Columbia","V3L 3N","Combined TCS+MTC","35.99","4.32","0","0","0","0","0","0","0","0","-4.32","-5.40","-10.35","0","0","20.24","Released","Apr 1, 2026 1:06:42 p.m. PDT"
"Apr 1, 2026 1:07:03 p.m. PDT","25978195091","Order","701-9510358-8607452","311008-03x50K","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Material for Potting Up Seedlings and Rooting","1","amazon.ca","Amazon","Shell Lake","SK","S0J 2G","Combined TCS+MTC","21.59","2.37","0","0","0","0","0","0","0","0","-2.37","-3.24","-8.66","0","0","9.69","Released","Apr 1, 2026 1:07:03 p.m. PDT"
"Apr 1, 2026 1:07:18 p.m. PDT","25978195091","Order","701-6138249-5350654","311001-5*5K","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Toronto","ON","M6N 2G","Combined TCS+MTC","18.89","2.46","0","0","0","0","0","0","0","0","-2.46","-2.83","-7.71","0","0","8.35","Released","Apr 1, 2026 1:07:18 p.m. PDT"
"Apr 1, 2026 1:08:31 p.m. PDT","25978195091","Refund","701-6715080-0461033","VSE-ASH05K","VIVOSUN AeroStream H05 Intelligent Wi-Fi Humidifier, 1.32 Gal / 5 L Humidifier with Temp & Humidity Probe, Smart Remote Control, Designed for Growers","1","amazon.ca","Amazon","Saint-Lazare","QC","J7T 2G","Combined TCS+MTC","-89.99","-13.48","0","0","0","0","0","0","0","0","13.48","10.80","0","0","0","-79.19","Released","Apr 1, 2026 1:08:31 p.m. PDT"
"Apr 1, 2026 1:08:34 p.m. PDT","25978195091","Order","702-4977863-4971459","311001-10x5K","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Ituna","Saskatchewan","S0A 1N","Combined TCS+MTC","23.39","2.57","0","0","0","0","0","0","0","0","-2.57","-3.51","-10.26","0","0","9.62","Released","Apr 1, 2026 1:08:34 p.m. PDT"
"Apr 1, 2026 1:08:41 p.m. PDT","25978195091","Order","701-7981079-6229810","305141-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Black, UL Certified","1","amazon.ca","Amazon","Fairview","Alberta","T0H 1L","Combined TCS+MTC","15.19","0.76","0","0","0","0","0","0","0","0","-0.76","-2.28","-6.12","0","0","6.79","Released","Apr 1, 2026 1:08:41 p.m. PDT"
"Apr 1, 2026 1:16:32 p.m. PDT","25978195091","Refund","701-1643039-3387408","311001-20x5K","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Mississauga","Ontario","L5N 7S","Combined TCS+MTC","-29.69","-3.86","-6.99","0","0","0","0","0","6.99","0","3.86","3.56","0","0","0","-26.13","Released","Apr 1, 2026 1:16:32 p.m. PDT"
"Apr 1, 2026 1:16:45 p.m. PDT","25978195091","Order","701-3191346-6495457","311001-5*5K","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Vaudreuil-Dorion","Quebec","J7V 2W","Combined TCS+MTC","18.89","2.83","0","0","0","0","0","0","0","0","-2.83","-2.83","-7.59","0","0","8.47","Released","Apr 1, 2026 1:16:45 p.m. PDT"
"Apr 1, 2026 1:16:47 p.m. PDT","25978195091","Order","701-7990897-6887451","CBIN-BL-43K","VIVOSUN Tumbling Composter Dual Rotating Batch Compost Bin 43 Gallon Black","1","amazon.ca","Amazon","Edmonton","Alberta","T5B 2A","Combined TCS+MTC","109.99","5.50","0","0","0","0","0","0","0","0","-5.50","-16.50","-27.09","0","0","66.40","Released","Apr 1, 2026 1:16:47 p.m. PDT"
"Apr 1, 2026 1:18:33 p.m. PDT","25978195091","Order","702-8687434-4247404","311001-5*5K","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Montreal","Quebec","H3L 3E","Combined TCS+MTC","18.89","2.83","0","0","0","0","0","0","0","0","-2.83","-2.83","-7.59","0","0","8.47","Released","Apr 1, 2026 1:18:33 p.m. PDT"
"Apr 1, 2026 1:22:41 p.m. PDT","25978195091","Order","702-4793914-5042621","304113-27K","VIVOSUN S276 32""x32""x63"" Grow Tent 2.7X 2.7ft, High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant Compatible wi","1","amazon.ca","Amazon","Cochrane","Alberta","T4C 0J","Combined TCS+MTC","116.98","5.85","0","0","0","0","0","0","0","0","-5.85","-17.55","-21.11","0","0","78.32","Released","Apr 1, 2026 1:22:41 p.m. PDT"
"Apr 1, 2026 1:29:45 p.m. PDT","25978195091","Refund","702-3239702-7651409","332573K","VIVOSUN 210GPH Submersible Pump(800L/H, 8W), Ultra Quiet Water Pump with 3.3ft High Lift, Fountain Pump with 5ft Power Cord, 2 Nozzles for Fish Tank,","1","amazon.ca","Amazon","Deschaillons-Sur-Saint-Laure","Quebec","G0S 1G","Combined TCS+MTC","-25.99","-3.89","-2.36","-0.35","0","0","0","0","0","0","4.24","3.12","2.36","0","0","-22.87","Released","Apr 1, 2026 1:29:45 p.m. PDT"
"Apr 1, 2026 1:33:28 p.m. PDT","25978195091","Order","701-7857711-4257855","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","47.99","6.24","0","0","0","0","0","0","0","0","-6.24","-7.20","-16.35","0","0","24.44","Released","Apr 1, 2026 1:33:28 p.m. PDT"
"Apr 1, 2026 1:34:24 p.m. PDT","25978195091","Order","702-5858397-3098633","311001-15x5K","VIVOSUN 5-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Regina","Saskatchewan","S4S 5E","Combined TCS+MTC","26.99","2.97","0","0","0","0","0","0","0","0","-2.97","-4.05","-10.26","0","0","12.68","Released","Apr 1, 2026 1:34:24 p.m. PDT"
"Apr 1, 2026 1:34:59 p.m. PDT","26234584771","Order","702-0288669-4252229","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Moose Jaw","Saskatchewan","S6H 4S","Combined TCS+MTC","15.99","1.76","0","0","0","0","0","0","0","0","-1.76","-1.92","-6.07","0","0","8.00","Released","May 1, 2026 2:36:27 p.m. PDT"
"Apr 1, 2026 1:36:24 p.m. PDT","25978195091","Refund","702-2935765-3989032","GB0100K","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables Ivory","1","amazon.ca","Amazon","Victoria","British Columbia","V8Y 3C","Combined TCS+MTC","-47.99","-5.76","0","0","0","0","0","0","0","0","5.76","5.76","0","0","0","-42.23","Released","Apr 1, 2026 1:36:24 p.m. PDT"
"Apr 1, 2026 1:39:33 p.m. PDT","25978195091","Order","702-7633516-6783442","306104-6CK","VIVOSUN 6 Inch 25 Feet Non-Insulated Flex Air Aluminum Duct for Ventilation, 2 Clamps Included","1","amazon.ca","Amazon","Saskatoon","Saskatchewan","S7K 8G","Combined TCS+MTC","28.49","3.13","3.92","0","0","0","0","0","-3.92","0","-3.13","-4.27","-11.76","0","0","12.46","Released","Apr 1, 2026 1:39:33 p.m. PDT"
"Apr 1, 2026 1:48:09 p.m. PDT","25978195091","Order","701-1826499-5078657","332021K","VIVOSUN 30X 60X Illuminated Jewelers Loupe Foldable Magnifier with LED Light for Jewelry Gems Watches Coins Stamps Antiques White","1","amazon.ca","Amazon","Ottawa","ON","K4A 0S","Combined TCS+MTC","14.99","1.95","0","0","0","0","0","0","0","0","-1.95","-1.80","-5.92","0","0","7.27","Released","Apr 1, 2026 1:48:09 p.m. PDT"
"Apr 1, 2026 1:50:37 p.m. PDT","25978195091","Order","701-4951161-5317802","311001-3*5K","VIVOSUN 5-Pack 3 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Surrey","British Columbia","V3T 1V","Combined TCS+MTC","17.99","2.16","0","0","0","0","0","0","0","0","-2.16","-2.70","-8.11","0","0","7.18","Released","Apr 1, 2026 1:50:37 p.m. PDT"
"Apr 1, 2026 1:51:17 p.m. PDT","25978195091","Order","701-7857711-4257855","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","47.99","6.24","0","0","0","0","0","0","0","0","-6.24","-7.20","-16.35","0","0","24.44","Released","Apr 1, 2026 1:51:17 p.m. PDT"
"Apr 1, 2026 1:51:21 p.m. PDT","25978195091","Order","701-6414125-2834635","311001-20x5K","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Burnaby","British Columbia","V5H 2K","Combined TCS+MTC","29.69","3.56","0","0","0","0","0","0","0","0","-3.56","-4.45","-10.08","0","0","15.16","Released","Apr 1, 2026 1:51:21 p.m. PDT"
"Apr 1, 2026 1:51:47 p.m. PDT","25978195091","Order","701-7857711-4257855","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","47.99","6.24","0","0","0","0","0","0","0","0","-6.24","-7.20","-16.35","0","0","24.44","Released","Apr 1, 2026 1:51:47 p.m. PDT"
"Apr 1, 2026 1:53:17 p.m. PDT","25978195091","Order","701-7857711-4257855","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","47.99","6.24","0","0","0","0","0","0","0","0","-6.24","-7.20","-16.35","0","0","24.44","Released","Apr 1, 2026 1:53:17 p.m. PDT"
"Apr 1, 2026 1:53:30 p.m. PDT","25978195091","Order","701-7492365-8153818","RC-0003K","VIVOSUN 1 Inch Rockwool Cubes, Grow Cubes for Hydroponics, Cuttings, Cloning, Plant Propagation, Seed Startling, 2 Sheets 100 Plugs","1","amazon.ca","Amazon","Quebec","Québec","G2B 2B","Combined TCS+MTC","15.99","2.39","2.94","0","0","0","0","0","-2.94","0","-2.39","-2.40","-7.12","0","0","6.47","Released","Apr 1, 2026 1:53:30 p.m. PDT"
"Apr 1, 2026 1:53:52 p.m. PDT","25978195091","Order","701-7857711-4257855","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","47.99","6.24","0","0","0","0","0","0","0","0","-6.24","-7.20","-16.35","0","0","24.44","Released","Apr 1, 2026 1:53:52 p.m. PDT"
"Apr 1, 2026 1:54:13 p.m. PDT","25978195091","Order","701-7857711-4257855","330103K","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","47.99","6.24","0","0","0","0","0","0","0","0","-6.24","-7.20","-16.35","0","0","24.44","Released","Apr 1, 2026 1:54:13 p.m. PDT"
"Apr 1, 2026 1:54:46 p.m. PDT","25978195091","Order","701-3621403-9916260","304113-42K","VIVOSUN S425 4x2 Grow Tent, 48""x24""x60"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS2000","1","amazon.ca","Amazon","Sault Ste. Marie","Ontario","P6C 5Y","Combined TCS+MTC","135.99","17.68","0","0","0","0","0","0","0","0","-17.68","-20.40","-21.57","0","0","94.02","Released","Apr 1, 2026 1:54:46 p.m. PDT"
"Apr 1, 2026 1:55:54 p.m. PDT","25978195091","Refund","702-5000272-0385022","AP-55K","VIVOSUN Commercial Air Pump 1427 GPH 55W 90L/min 12 Outlet for Aquarium and Hydroponic Systems","1","amazon.ca","Amazon","Bourget","Ontario","K0A1E","Combined TCS+MTC","-80.99","-10.53","0","0","0","0","0","0","0","0","10.53","9.72","0","0","0","-71.27","Released","Apr 1, 2026 1:55:54 p.m. PDT"
