"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"date/time: posted date/time of the transaction"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"Note: Reports with start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total","Transaction Status","Transaction Release Date"
"Apr 1, 2026 12:24:45 AM PDT","26013994431","Order","111-3850690-5147419","311001-25x5NJ","VIVOSUN 5-Pack 25 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","ARLINGTON","VA","22206","MarketplaceFacilitator","22.09","1.33","1.00","0","0","0","0","0","-1.00","0","-1.33","-3.31","-6.98","0","0","11.80","Released","Apr 1, 2026 12:24:45 AM PDT"
"Apr 1, 2026 12:24:49 AM PDT","26013994431","Order","113-3556814-0906625","306101W-4J","VIVOSUN D4 4 Inch 195 CFM Inline Duct Ventilation Fan, HVAC Vent Blower for Grow Tent, Attic, Basements or Kitchen, Hydroponics Exhaust Booster Fan","1","amazon.com","Standard Orders","Amazon","ROCHESTER HILLS","MI","48307","MarketplaceFacilitator","27.99","1.68","2.99","0","0","0","0","0","-2.99","0","-1.68","-4.20","-6.82","0","0","16.97","Released","Apr 1, 2026 12:24:49 AM PDT"
"Apr 1, 2026 12:25:03 AM PDT","26013994431","Order","111-0625768-6424238","311001-10x5NJ","VIVOSUN 5-Pack 10 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","CRAWFORDVILLE","FL","32327","MarketplaceFacilitator","17.84","1.34","1.50","0","0","0","0","0","-1.50","0","-1.34","-2.68","-5.97","0","0","9.19","Released","Apr 1, 2026 12:25:03 AM PDT"
"Apr 1, 2026 12:25:04 AM PDT","26013994431","Order","113-8911602-7876210","311001-10x5NJ","VIVOSUN 5-Pack 10 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","BEAVERTON","OR","97007","","17.84","0","1.49","0","0","0","0","0","-1.49","0","0","-2.68","-5.97","0","0","9.19","Released","Apr 1, 2026 12:25:04 AM PDT"
"Apr 1, 2026 12:25:09 AM PDT","26013994431","Order","114-4444922-5865830","311001-20x5NJ","VIVOSUN 5-Pack 20 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","LITTLE ELM","TX","75068","MarketplaceFacilitator","20.39","1.68","0","0","0","0","0","0","0","0","-1.68","-3.06","-7.14","0","0","10.19","Released","Apr 1, 2026 12:25:09 AM PDT"
"Apr 1, 2026 12:25:13 AM PDT","26013994431","Order","114-8424960-2598629","311001-20x5NJ","VIVOSUN 5-Pack 20 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","SEABROOK","TX","77586","MarketplaceFacilitator","20.39","1.68","1.00","0","0","0","0","0","-1.00","0","-1.68","-3.06","-7.14","0","0","10.19","Released","Apr 1, 2026 12:25:13 AM PDT"
"Apr 1, 2026 12:25:14 AM PDT","26013994431","Order","113-0720293-2005801","311001-15x5NJ","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","RICHMOND","VA","23222","MarketplaceFacilitator","18.69","1.12","0","0","0","0","0","0","0","0","-1.12","-2.80","-6.12","0","0","9.77","Released","Apr 1, 2026 12:25:14 AM PDT"
"Apr 1, 2026 12:25:15 AM PDT","26013994431","Order","111-0594523-0950660","SPray-15L-GJ","VIVOSUN 50oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","1","amazon.com","Standard Orders","Amazon","SAINT CHARLES","MO","63301","MarketplaceFacilitator","17.99","1.43","0","0","0","0","0","0","0","0","-1.43","-2.70","-7.06","0","0","8.23","Released","Apr 1, 2026 12:25:15 AM PDT"
"Apr 1, 2026 12:25:18 AM PDT","26013994431","Order","111-4242568-4994663","311001-30x5NJ","VIVOSUN 5-Pack 30 Gallons Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","HOPEWELL","NJ","08525","MarketplaceFacilitator","24.64","1.63","0","0","0","0","0","0","0","0","-1.63","-3.70","-7.38","0","0","13.56","Released","Apr 1, 2026 12:25:18 AM PDT"
"Apr 1, 2026 12:25:19 AM PDT","26013994431","Order","113-2975388-6942604","HGK1-36","VIVOSUN Hydroponic Grow Kit, 1 Layer 36 Plant Sites 4 Food-Grade PVC-U Pipes Hydroponics Planting System with Water Pump, Pump Timer, Nest Basket and","1","amazon.com","Standard Orders","Amazon","BROOMFIELD","CO","80023","MarketplaceFacilitator","63.74","3.03","0","0","0","0","0","0","0","0","-3.03","-9.56","-11.73","0","0","42.45","Released","Apr 1, 2026 12:25:19 AM PDT"
"Apr 1, 2026 12:25:24 AM PDT","26013994431","Order","112-8857061-4516248","332573x2J","VIVOSUN 2-pack 210GPH Submersible Pump(800L/H, 8W), Ultra Quiet Water Pump with 3.3ft High Lift, Fountain Pump with 5ft Power Cord, 2 Nozzles for Fish","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NEW YORK","11234","MarketplaceFacilitator","25.49","2.26","6.99","0.62","0","0","0","0","0","0","-2.88","-3.82","-12.32","0","0","16.34","Released","Apr 1, 2026 12:25:24 AM PDT"
"Apr 1, 2026 12:25:24 AM PDT","26013994431","Order","114-5110956-8961862","311001-3x5NJ","VIVOSUN 5-Pack 3 Gallon Plant Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","SEABROOK","TX","77586","MarketplaceFacilitator","12.74","1.05","0.99","0","0","0","0","0","-0.99","0","-1.05","-1.91","-4.95","0","0","5.88","Released","Apr 1, 2026 12:25:24 AM PDT"
"Apr 1, 2026 12:25:29 AM PDT","26013994431","Order","114-8137833-5714645","332823J","VIVOSUN Twist Ties, 164 ft (50m) PE-Coated Green Plant Ties with Cutter, Reusable & Flexible Tomate Ties for Plant Support, Indoor Outdoor Gardening,","1","amazon.com","Standard Orders","Amazon","AUSTIN","TX","78735","MarketplaceFacilitator","11.99","0.99","0","0","0","0","0","0","0","0","-0.99","-1.80","-3.28","0","0","6.91","Released","Apr 1, 2026 12:25:29 AM PDT"
"Apr 1, 2026 12:25:33 AM PDT","26013994431","Order","114-5677104-4550622","311001-30x10","VIVOSUN 10-Pack 30 Gallon Grow Bags, Reinforced Planter Fabric Pots for Gardening Black","1","amazon.com","Standard Orders","Amazon","BENNETT","CO","80102","MarketplaceFacilitator","33.99","1.10","0","0","0","0","0","0","0","0","-1.10","-5.10","-9.14","0","0","19.75","Released","Apr 1, 2026 12:25:33 AM PDT"
"Apr 1, 2026 12:25:33 AM PDT","26013994431","Order","113-0748263-7715402","311021-10x5J","VIVOSUN 5-Pack 10 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","amazon.com","Standard Orders","Amazon","LEAGUE CITY","TX","77573","MarketplaceFacilitator","17.84","1.47","1.50","0","0","0","0","0","-1.50","0","-1.47","-2.68","-5.80","0","0","9.36","Released","Apr 1, 2026 12:25:33 AM PDT"
"Apr 1, 2026 12:26:11 AM PDT","26013994431","Order","113-7462130-5729063","311003-4J","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","amazon.com","Standard Orders","Amazon","WAVERLY","NE","68462","MarketplaceFacilitator","5.99","0.33","0","0","0","0","0","0","0","0","-0.33","-0.90","-2.45","0","0","2.64","Released","Apr 1, 2026 12:26:11 AM PDT"
"Apr 1, 2026 12:26:19 AM PDT","26013994431","Order","113-1365208-9881007","VSK-GIYS336-US","VIVOSUN GIY Smart Grow Tent System 3x3, WiFi-Integrated Grow Tent Kit, with Automate Ventilation and Circulation, Schedule Full Spectrum 200W LED Grow","1","amazon.com","Standard Orders","Amazon","Delmar","NY","12054","MarketplaceFacilitator","397.79","31.82","0","0","0","0","0","0","0","0","-31.82","-59.67","-46.43","0","0","291.69","Released","Apr 1, 2026 12:26:19 AM PDT"
"Apr 1, 2026 12:26:28 AM PDT","26013994431","Order","112-0440641-1417862","RC-0001","VIVOSUN 1.6"" Rockwool Cubes, 28 Plugs Stonewool Starter Grow Cubes for Cuttings, Cloning, Plant Propagation, Seed Starting, Hydroponic Grow Media for","1","amazon.com","Standard Orders","Amazon","CENTREVILLE","VA","20120","MarketplaceFacilitator","9.89","0.59","0","0","0","0","0","0","0","0","-0.59","-1.48","-4.13","0","0","4.28","Released","Apr 1, 2026 12:26:28 AM PDT"
"Apr 1, 2026 12:26:32 AM PDT","26013994431","Order","111-6114995-9760261","WB-3x100","VIVOSUN Premium Weed Barrier Landscape Fabric Heavy Duty, 3ftx100ft 5oz Double-Layered Weed Control Mat with High Permeability, Commercial Ground Cove","1","amazon.com","Standard Orders","Amazon","CLEVELAND","TN","37323","MarketplaceFacilitator","44.99","4.39","0","0","0","0","0","0","0","0","-4.39","-6.75","-10.97","0","0","27.27","Released","Apr 1, 2026 12:26:32 AM PDT"
"Apr 1, 2026 12:26:32 AM PDT","26013994431","Order","113-0968007-5182635","311003-4J","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","amazon.com","Standard Orders","Amazon","HENDERSONVILLE","TN","37075","MarketplaceFacilitator","5.99","0.55","0.43","0","0","0","0","0","-0.43","0","-0.55","-0.90","-2.49","0","0","2.60","Released","Apr 1, 2026 12:26:32 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","MarketplaceFacilitator","18.54","0","0","0","0","0","0","0","0","0","0","-22.24","-5.50","0","0","-9.20","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:33 AM PDT","26013994431","Order","114-4211525-3789065","306109-4C","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Syste","1","amazon.com","Standard Orders","Amazon","POTTSBORO","TX","75076","","18.54","0","0","0","0","0","0","0","0","0","0","0","-5.50","0","0","13.04","Released","Apr 1, 2026 12:26:33 AM PDT"
"Apr 1, 2026 12:26:51 AM PDT","26013994431","Order","111-6403107-2780250","311001-1x5NJ","VIVOSUN 5-Pack 1 Gallon Heavy Duty Thickened Nonwoven Fabric Pots Grow Bags with Handles","1","amazon.com","Standard Orders","Amazon","VENUS","TX","76084","MarketplaceFacilitator","11.04","0.91","0.59","0","0","0","0","0","-0.59","0","-0.91","-1.66","-4.52","0","0","4.86","Released","Apr 1, 2026 12:26:51 AM PDT"
"Apr 1, 2026 12:26:51 AM PDT","26013994431","Order","114-4289715-4793044","311001-7x5NJ","VIVOSUN 5-Pack 7 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","AUBREY","TX","76227","MarketplaceFacilitator","15.29","1.26","0","0","0","0","0","0","0","0","-1.26","-2.29","-5.71","0","0","7.29","Released","Apr 1, 2026 12:26:51 AM PDT"
"Apr 1, 2026 12:26:57 AM PDT","26013994431","Order","112-6909951-3927442","332572J","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, P","1","amazon.com","Standard Orders","Amazon","BOISE","ID","83705","MarketplaceFacilitator","20.24","1.21","0.27","0","0","0","0","0","-0.27","0","-1.21","-3.04","-5.80","0","0","11.40","Released","Apr 1, 2026 12:26:57 AM PDT"
"Apr 1, 2026 12:27:02 AM PDT","26013994431","Order","112-5927017-2124252","DT-001X2J","VIVOSUN 7 Day Programmable Digital Timer with Dual Outlet, 20 On/Off UL Listed Heavy Duty Plug-in Outlet Timer with Countdown Setting, Indoor for Lamp","1","amazon.com","Standard Orders","Amazon","CENTREVILLE","VA","20120","MarketplaceFacilitator","24.99","1.50","0","0","0","0","0","0","0","0","-1.50","-3.75","-4.13","0","0","17.11","Released","Apr 1, 2026 12:27:02 AM PDT"
"Apr 1, 2026 12:27:08 AM PDT","26013994431","Order","113-3626618-2340239","306109-6C","VIVOSUN 6 Inch Black Flex Air Aluminum Ducting for HVAC Ventilation, 25 FT Non-Insulated Duct Hose with 2 Clamps, Multi-Layer Exhaust Fan Duct for Gro","1","amazon.com","Standard Orders","Amazon","SIOUX FALLS","SD","57106","MarketplaceFacilitator","24.99","1.55","0","0","0","0","0","0","0","0","-1.55","-3.75","-7.54","0","0","13.70","Released","Apr 1, 2026 12:27:08 AM PDT"
"Apr 1, 2026 12:27:08 AM PDT","26013994431","Order","111-0111113-9169870","307203-46","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Li","1","amazon.com","Standard Orders","Amazon","DRYDEN","MI","48428","MarketplaceFacilitator","49.99","3.00","0","0","0","0","0","0","0","0","-3.00","-7.50","-11.64","0","0","30.85","Released","Apr 1, 2026 12:27:08 AM PDT"
"Apr 1, 2026 12:27:13 AM PDT","26013994431","Order","111-0111113-9169870","307203-46","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Li","1","amazon.com","Standard Orders","Amazon","DRYDEN","MI","48428","MarketplaceFacilitator","49.99","3.00","0","0","0","0","0","0","0","0","-3.00","-7.50","-11.64","0","0","30.85","Released","Apr 1, 2026 12:27:13 AM PDT"
"Apr 1, 2026 12:27:17 AM PDT","26013994431","Order","113-9232548-6059406","332572J","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, P","1","amazon.com","Standard Orders","Amazon","MECHANICSVILLE","VA","23116","MarketplaceFacilitator","20.24","1.21","0","0","0","0","0","0","0","0","-1.21","-3.04","-5.80","0","0","11.40","Released","Apr 1, 2026 12:27:17 AM PDT"
"Apr 1, 2026 12:27:26 AM PDT","26013994431","Order","113-9445502-2185844","LH-001-2","VIVOSUN 2-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope f","1","amazon.com","Standard Orders","Amazon","RESTON","VA","20191","MarketplaceFacilitator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Released","Apr 1, 2026 12:27:26 AM PDT"
"Apr 1, 2026 12:27:44 AM PDT","26013994431","Order","111-1522367-1765042","WB-4x50","VIVOSUN Premium Weed Barrier Landscape Fabric Heavy Duty, 4ftx50ft 5oz Double-Layered Weed Control Mat with High Permeability, Commercial Ground Cover","1","amazon.com","Standard Orders","Amazon","YUKON","OK","73099","MarketplaceFacilitator","34.99","3.14","0","0","0","0","0","0","0","0","-3.14","-5.25","-8.50","0","0","21.24","Released","Apr 1, 2026 12:27:44 AM PDT"
"Apr 1, 2026 12:27:51 AM PDT","26013994431","Order","112-0156161-0433012","305130-PEN","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics,","1","amazon.com","Standard Orders","Amazon","SIOUX FALLS","SD","57110","MarketplaceFacilitator","13.59","0.57","0","0","0","0","0","0","0","0","-0.57","-1.63","-3.65","0","0","8.31","Released","Apr 1, 2026 12:27:51 AM PDT"
"Apr 1, 2026 12:27:54 AM PDT","26013994431","Order","114-1680829-9746648","332572J","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, P","1","amazon.com","Standard Orders","Amazon","SAN ANTONIO","TX","78255","MarketplaceFacilitator","20.24","1.67","0","0","0","0","0","0","0","0","-1.67","-3.04","-5.80","0","0","11.40","Released","Apr 1, 2026 12:27:54 AM PDT"
"Apr 1, 2026 12:28:01 AM PDT","26013994431","Order","113-4555021-5524260","311021-5x5J","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","amazon.com","Standard Orders","Amazon","SAN ANTONIO","TX","78245","MarketplaceFacilitator","14.44","1.19","0","0","0","0","0","0","0","0","-1.19","-2.17","-5.47","0","0","6.80","Released","Apr 1, 2026 12:28:01 AM PDT"
"Apr 1, 2026 12:28:03 AM PDT","26013994431","Order","114-6017236-8776251","311005-3J","VIVOSUN 1.35-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Wa","1","amazon.com","Standard Orders","Amazon","ARMUCHEE","GA","30105","MarketplaceFacilitator","26.99","1.89","0","0","0","0","0","0","0","0","-1.89","-4.05","-7.94","0","0","15.00","Released","Apr 1, 2026 12:28:03 AM PDT"
"Apr 1, 2026 12:28:06 AM PDT","26013994431","Order","114-1205444-9717859","311003-4J","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","amazon.com","Standard Orders","Amazon","SUMMIT","NJ","07901","MarketplaceFacilitator","5.99","0.40","0","0","0","0","0","0","0","0","-0.40","-0.90","-2.49","0","0","2.60","Released","Apr 1, 2026 12:28:06 AM PDT"
"Apr 1, 2026 12:28:13 AM PDT","26013994431","Order","112-7899100-1341039","308151","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 100FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","1","amazon.com","Standard Orders","Amazon","ALTAMONTE SPRINGS","FL","32701","MarketplaceFacilitator","41.79","2.93","0","0","0","0","0","0","0","0","-2.93","-6.27","-11.63","0","0","23.89","Released","Apr 1, 2026 12:28:13 AM PDT"
"Apr 1, 2026 12:28:15 AM PDT","26013994431","Order","113-6063979-7965000","Spray-SX-CS4J","VIVOSUN 1 Gal/4L Pump Sprayer, Garden Water Sprayer for Plants, Weeds & Lawn Care, with 3 Nozzles, 50'' Long Hose & Pressure Relief Valve","1","amazon.com","Standard Orders","Amazon","NASHVILLE","TN","37219","MarketplaceFacilitator","28.04","2.73","0.50","0","0","0","0","0","-0.50","0","-2.73","-4.21","-7.78","0","0","16.05","Released","Apr 1, 2026 12:28:15 AM PDT"
"Apr 1, 2026 12:28:16 AM PDT","26013994431","Order","112-0273965-9352237","311021-30x5J","VIVOSUN 5-Pack 30 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","amazon.com","Standard Orders","Amazon","BUFORD","GA","30519","MarketplaceFacilitator","24.64","1.48","0","0","0","0","0","0","0","0","-1.48","-3.70","-7.14","0","0","13.80","Released","Apr 1, 2026 12:28:16 AM PDT"
"Apr 1, 2026 12:28:28 AM PDT","26013994431","Order","114-2408849-8381039","GH-0001","VIVOSUN 10x7x7 Ft. Large Walk in Greenhouse, Greenhouse Tunnel, Garden Plant Hot House with Green PE Cover, Roll-up Zipper Door and Window for Outdoor","1","amazon.com","Standard Orders","Amazon","SANFORD","FL","32771","MarketplaceFacilitator","73.09","5.12","0","0","0","0","0","0","0","0","-5.12","-10.96","-26.45","0","0","35.68","Released","Apr 1, 2026 12:28:28 AM PDT"
"Apr 1, 2026 12:28:29 AM PDT","26013994431","Order","112-2493646-8744268","PS-006","VIVOSUN 8"" Bypass Pruning Shears for Gardening, Heavy-Duty Garden Scissors, Ultra Sharp Pruners with 3/4 in. Cut Capacity, Garden Clippers for Pruning","1","amazon.com","Standard Orders","Amazon","LYNWOOD","IL","60411","MarketplaceFacilitator","9.99","0.95","0","0","0","0","0","0","0","0","-0.95","-1.50","-3.38","0","0","5.11","Released","Apr 1, 2026 12:28:29 AM PDT"
"Apr 1, 2026 12:28:50 AM PDT","26013994431","Order","113-7721401-9172235","330101x2NJ","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","1","amazon.com","Standard Orders","Amazon","PORTLAND","OR","97218","","21.41","0","1.50","0","0","0","0","0","-1.50","0","0","-3.21","-5.47","0","0","12.73","Released","Apr 1, 2026 12:28:50 AM PDT"
"Apr 1, 2026 12:28:55 AM PDT","26013994431","Order","112-8216168-3681861","VSV-IFP4C","VIVOSUN 4"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 130 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements,","1","amazon.com","Standard Orders","Amazon","APPLE VALLEY","CA","92308","MarketplaceFacilitator","24.39","2.13","1.49","0","0","0","0","0","-1.49","0","-2.13","-3.66","-5.42","0","0","15.31","Released","Apr 1, 2026 12:28:55 AM PDT"
"Apr 1, 2026 12:28:55 AM PDT","26013994431","Order","112-8216168-3681861","VSF-AWA6G2-US","VIVOSUN AeroWave A6 Grow Tent Clip Fan, 6"" Auto Oscillating Fan, Secure Non-Slip Clamp, Strong Air Circulating, and Low Noise, for Hydroponic Ventilat","1","amazon.com","Standard Orders","Amazon","APPLE VALLEY","CA","92308","MarketplaceFacilitator","36.99","3.24","1.50","0","0","0","0","0","-1.50","0","-3.24","-5.55","-8.10","0","0","23.34","Released","Apr 1, 2026 12:28:55 AM PDT"
"Apr 1, 2026 12:29:07 AM PDT","26013994431","Order","111-9658463-3649014","311001-15x5NJ","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","WEST ALLIS","WI","53227","MarketplaceFacilitator","18.69","1.10","1.50","0","0","0","0","0","-1.50","0","-1.10","-2.80","-6.26","0","0","9.63","Released","Apr 1, 2026 12:29:07 AM PDT"
"Apr 1, 2026 12:29:07 AM PDT","26013994431","Order","111-0711803-1909016","311001-5x5NJ","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","WEST ALLIS","WI","53227","MarketplaceFacilitator","13.59","0.80","1.49","0","0","0","0","0","-1.49","0","-0.80","-2.04","-5.47","0","0","6.08","Released","Apr 1, 2026 12:29:07 AM PDT"
"Apr 1, 2026 12:29:10 AM PDT","26013994431","Order","112-2167852-5557056","VSF-AWE6-G2","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6"", EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Ci","1","amazon.com","Standard Orders","Amazon","DAYTON","OH","45410","MarketplaceFacilitator","37.99","2.85","2.99","0","0","0","0","0","-2.99","0","-2.85","-5.70","-7.38","0","0","24.91","Released","Apr 1, 2026 12:29:10 AM PDT"
"Apr 1, 2026 12:29:19 AM PDT","26013994431","Order","113-7857418-0332248","332582-40","VIVOSUN 660GPH 40W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","1","amazon.com","Standard Orders","Amazon","GALLATIN","TN","37066","MarketplaceFacilitator","19.54","1.91","1.00","0","0","0","0","0","-1.00","0","-1.91","-2.93","-5.71","0","0","10.90","Released","Apr 1, 2026 12:29:19 AM PDT"
