"Include transazioni relative sia a Vendita su Amazon sia Logistica di Amazon."
"Tutti gli importi sono espressi in EUR, se non diversamente specificato."
"Definizioni:"
"data/ora: data e ora della transazione pubblicata"
"Imposta sulle vendite riscossa: include l'imposta sulle vendite riscossa dagli acquirenti per la vendita, la spedizione e la confezione regalo dei prodotti."
"Commissioni di vendita: Include commissioni variabili di chiusura e concessioni di procacciamento d'affari"
"Altri costi relativi alle transazioni: includono costi di chargeback per la spedizione e trattenute sulla spedizione."
"Altro: include l'importo delle transazioni non relative all'ordine. Per maggiori informazioni, consulta le colonne ""Tipo"" e ""Descrizione"" per ogni numero d'ordine."
"Nota: i report con data di inizio del 1° gennaio 2025 o successiva sono indicizzati in base alla data di pubblicazione, includono sia le transazioni di rilascio che quelle differite e contengono due nuove colonne. Potrebbe essere necessario aggiornare le integrazioni o le associazioni di terzi."
"Data/Ora:","Numero pagamento","Tipo","Numero ordine","SKU","Descrizione","Quantità","Marketplace","Gestione","Città di provenienza dell'ordine","Provincia di provenienza dell'ordine","CAP dell'ordine","modello di riscossione delle imposte","Vendite","imposta sulle vendite dei prodotti","Accrediti per le spedizioni","imposta accrediti per le spedizioni","Accrediti per confezioni regalo","imposta sui crediti confezione regalo","Sconti promozionali","imposta sugli sconti promozionali","trattenuta IVA del marketplace","Commissioni di vendita","Costi del servizio Logistica di Amazon","Altri costi relativi alle transazioni","Altro","totale","Stato della transazione","Data di rilascio della transazione"
"24 apr 2026 19:08:23 UTC","26902670922","Rimborso","403-2966318-4408329","VSI-VGDWC15-EU-N1","VIVOSUN VGrow DWC Kit Idroponico, Compatibile Solo con VGrow Smart Grow Box, Serbatoio 15L con Pompa ad Aria e Pietre per Radicazione Veloce (Non con","1","amazon.it","Amazon","Ladispoli","Roma","00055","","-138,26","0","-1,33","0","0","0","1,33","0","0","19,74","0","0,49","0","-118,03","Emesso","24 apr 2026 19:08:23 UTC"
"25 apr 2026 00:53:21 UTC","26991937242","Ordine","171-0203320-8947530","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Cesenatico","Forlì-Cesena","47042","MarketplaceFacilitator","69,66","15,33","0","0","0","0","0","0","-15,33","-12,75","0","-0,38","0","56,53","Emesso","12 mag 2026 20:21:25 UTC"
"25 apr 2026 02:22:46 UTC","26991937242","Ordine","171-1715554-9561911","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","ISCHIA","","80077","MarketplaceFacilitator","9,83","2,16","0","0","0","0","-4,10","-0,90","-1,26","-1,05","-5,55","-0,03","0","-0,90","Emesso","6 mag 2026 20:48:36 UTC"
"25 apr 2026 06:00:01 UTC","26902670922","Rimborso","407-0780037-1962706","VSE-ASH19-EU-M","VIVOSUN H19 Umidificatore Ambientale Intelligente da 19L con Sonda di Temperatura e Umidità, AeroStream H19 con Pannello di Controllo, Controllo Inte","1","amazon.it","Venditore","Pescara","PE","65123","","0","0","0","0","0","0","0","0","0","0","0","0","-27,00","-27,00","Emesso","25 apr 2026 06:00:01 UTC"
"25 apr 2026 08:37:36 UTC","26991937242","Ordine","402-6891589-7016357","311001-5x5-EU-FBM","VIVOSUN Sacchetti per coltivazione da 5pcs da 5 galloni, 300g addensato non-tessuto sacchetto di piantagione con manici, sacchetti di piantagione tras","1","amazon.it","Venditore","Trebaselghe","PD","35010","MarketplaceFacilitator","14,34","3,15","0","0","0","0","0","0","-3,15","-2,62","0","-0,08","0","11,64","Emesso","7 mag 2026 19:08:15 UTC"
"25 apr 2026 17:51:21 UTC","26902670922","Ordine","406-2303337-8437102","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Latina","Latina","04100","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","5 mag 2026 22:51:54 UTC"
"26 apr 2026 01:52:19 UTC","26991937242","Ordine","171-4912691-2512365","SPray-30L-EU-M","VIVOSUN Spruzzatore Nebulizzatore a Pressione 3 Litri con Cinghia Spalla Regolabile, per Irrorazione Piante, Irrigazione Giardino, Orto e Pulizia Dome","1","amazon.it","Venditore","Busnago","Mb","20874","MarketplaceFacilitator","24,58","5,41","0","0","0","0","0","0","-5,41","-3,90","0","-0,12","0","20,56","Emesso","6 mag 2026 13:19:37 UTC"
"26 apr 2026 01:56:14 UTC","26991937242","Ordine","406-5023657-9189117","VSE-ASH05-EU-M","VIVOSUN Umidificatore per Piante 5L Smart Humidifier AeroStream H05 24dB Silenzioso Nebbia Fredda 360° 50h Top Fill Ultrasuoni Ideale per Grow Tent e","1","amazon.it","Venditore","Terzolas","Trento","38027","MarketplaceFacilitator","69,66","15,33","0","0","0","0","0","0","-15,33","-12,75","0","-0,38","0","56,53","Emesso","6 mag 2026 15:39:45 UTC"
"26 apr 2026 01:56:23 UTC","26991937242","Ordine","402-5138091-5091566","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","1","amazon.it","Venditore","VOERAN","BZ","39010","MarketplaceFacilitator","12,61","2,78","0","0","0","0","0","0","-2,78","-2,31","0","-0,07","0","10,23","Emesso","7 mag 2026 21:34:25 UTC"
"26 apr 2026 01:56:44 UTC","26991937242","Ordine","171-9451179-8225127","VSE-ASH09-EU-M","VIVOSUN Umidificatore per Piante 9L Smart Humidifier AeroStream H09 24dB Silenzioso Nebbia Fredda 360° 60h Fill Ultrasuoni per Tenda da Coltivazione","1","amazon.it","Venditore","Marotta di Mondolfo","Italia Pesaro Urbino Italia","60037","MarketplaceFacilitator","98,35","21,64","0","0","0","0","0","0","-21,64","-18,00","0","-0,54","0","79,81","Emesso","6 mag 2026 16:22:02 UTC"
"26 apr 2026 01:56:52 UTC","26991937242","Ordine","407-4228083-0326737","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","1","amazon.it","Venditore","PIEVE LIGURE","Genova","16031","MarketplaceFacilitator","12,61","2,78","0","0","0","0","0","0","-2,78","-2,31","0","-0,07","0","10,23","Emesso","7 mag 2026 20:03:42 UTC"
"26 apr 2026 01:59:13 UTC","26991937242","Ordine","408-2514330-3112341","VSVC-AZG4-EU-FBM","VIVOSUN Kit Estrazione Ventilatore da Condotto 100mm 331m³/h Regolatore velocità E12 Filtro a Carbone e Condotto 240cm AeroZesh G4 Sistema Raffredda","1","amazon.it","Venditore","Cesa","Caserta","81030","MarketplaceFacilitator","101,62","22,36","0","0","0","0","0","0","-22,36","-18,60","0","-0,56","0","82,46","Emesso","6 mag 2026 22:54:13 UTC"
"26 apr 2026 02:34:29 UTC","26991937242","Ordine","407-4254238-1989128","VSVC-AZG4-EU-FBM","VIVOSUN Kit Estrazione Ventilatore da Condotto 100mm 331m³/h Regolatore velocità E12 Filtro a Carbone e Condotto 240cm AeroZesh G4 Sistema Raffredda","1","amazon.it","Venditore","Romano di Lombardia","Bergamo","24058","MarketplaceFacilitator","101,62","22,36","0","0","0","0","0","0","-22,36","-18,60","0","-0,56","0","82,46","Emesso","6 mag 2026 22:15:57 UTC"
"26 apr 2026 17:54:35 UTC","26902670922","Ordine","171-1664593-8954768","311003-5X2NJ-EU","VIVOSUN Confezione da 2 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","Lerici","La Spezia","19032","MarketplaceFacilitator","9,17","2,02","0","0","0","0","0","0","-2,02","-1,68","-5,58","-0,05","0","1,86","Emesso","5 mag 2026 15:25:14 UTC"
"26 apr 2026 18:25:22 UTC","26902670922","Ordine","404-4338304-3316339","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","La Spezia","Sp","19123","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","5 mag 2026 23:02:35 UTC"
"26 apr 2026 19:05:53 UTC","26902670922","Ordine","408-6333106-1621931","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","pregnana milanese","Milano","20006","","7,05","0","0","0","0","0","0","0","0","-1,09","-5,55","-0,03","0","0,38","Emesso","5 mag 2026 10:41:42 UTC"
"26 apr 2026 19:05:56 UTC","26902670922","Ordine","402-6943996-2454727","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Albano Sant'Alessandro","BG","24061","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 00:00:11 UTC"
"26 apr 2026 20:29:56 UTC","26991937242","Ordine","171-6194413-2356366","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Roteglia","Reggio Emilia","42014","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 23:54:50 UTC"
"26 apr 2026 20:45:10 UTC","26902670922","Ordine","407-6753924-6753906","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Terni","TR","05100","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","5 mag 2026 23:11:01 UTC"
"26 apr 2026 20:45:13 UTC","26902670922","Ordine","406-7439429-9213100","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Ponte Buggianese","Pistoia","51019","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","5 mag 2026 23:26:36 UTC"
"26 apr 2026 20:45:26 UTC","26991937242","Ordine","171-1336396-4503525","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Terranova dei Passerini","LO","26827","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 20:20:02 UTC"
"26 apr 2026 20:45:30 UTC","26991937242","Ordine","405-6306635-2791519","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","MASLIANICO","CO","22026","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 21:08:04 UTC"
"27 apr 2026 01:41:38 UTC","26991937242","Ordine","405-2196742-3263524","VSGB-5-EU-M","VIVOSUN Sacchetti per Coltivazione da 5pcs 5 Galloni, 360g Non-tessuto Sacchetto di Piantagione con Maniglie e anelli Multiuso, Sacchetti di Piantagio","1","amazon.it","Venditore","Trieste","Trieste","34128","MarketplaceFacilitator","14,34","3,15","0","0","0","0","0","0","-3,15","-2,62","0","-0,08","0","11,64","Emesso","7 mag 2026 17:17:11 UTC"
"27 apr 2026 01:44:10 UTC","26991937242","Ordine","408-3205023-6665948","VSGB-5-EU-M","VIVOSUN Sacchetti per Coltivazione da 5pcs 5 Galloni, 360g Non-tessuto Sacchetto di Piantagione con Maniglie e anelli Multiuso, Sacchetti di Piantagio","1","amazon.it","Venditore","Aosta","Aosta","11100","MarketplaceFacilitator","14,34","3,15","0","0","0","0","0","0","-3,15","-2,62","0","-0,08","0","11,64","Emesso","11 mag 2026 13:48:29 UTC"
"27 apr 2026 01:44:16 UTC","26991937242","Ordine","405-4279626-1508300","VSF-AWD4x2-EU-FBM","VIVOSUN Ventilatore da 10 cm AeroWave D4 2 Pezzi, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Regolabile, per Idroponica,","1","amazon.it","Venditore","FOLIGNANO","ascoli piceno","63084","MarketplaceFacilitator","32,78","7,21","0","0","0","0","0","0","-7,21","-6,00","0","-0,18","0","26,60","Emesso","6 mag 2026 21:39:03 UTC"
"27 apr 2026 01:44:16 UTC","26991937242","Ordine","403-2556116-0029926","VSE-UH075-EU-M","VIVOSUN AeroStream U075 Umidificatore, Mini Umidificatore a Nebbia Fredda da 750ml con 2 modalità di Nebbia, Spegnimento Automatico, Controllo Intell","1","amazon.it","Venditore","CANINO","Viterbo","01011","MarketplaceFacilitator","30,32","6,67","0","0","0","0","0","0","-6,67","-5,55","0","-0,17","0","24,60","Emesso","11 mag 2026 23:30:21 UTC"
"27 apr 2026 01:44:42 UTC","26991937242","Ordine","403-1866027-0460336","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","1","amazon.it","Venditore","Peschiera del Garda","Verona","37019","MarketplaceFacilitator","12,61","2,78","0","0","0","0","0","0","-2,78","-2,31","0","-0,07","0","10,23","Emesso","7 mag 2026 23:00:04 UTC"
"27 apr 2026 01:44:52 UTC","26991937242","Ordine","171-5399153-7077138","VSE-UH075-EU-M","VIVOSUN AeroStream U075 Umidificatore, Mini Umidificatore a Nebbia Fredda da 750ml con 2 modalità di Nebbia, Spegnimento Automatico, Controllo Intell","1","amazon.it","Venditore","Roma","Roma","00198","MarketplaceFacilitator","30,32","6,67","0","0","0","0","0","0","-6,67","-5,55","0","-0,17","0","24,60","Emesso","7 mag 2026 23:26:33 UTC"
"27 apr 2026 06:47:58 UTC","26991937242","Ordine","404-4082955-3107555","304113-55-EU","VIVOSUN Tenda da Coltivazione 150x150x200cm, in Mylar ad Alta Riflettenza, con Finestra di Osservazione e Vassoio da Pavimento, per Piante Idroponiche","1","amazon.it","Amazon","Ponte Felcino","Perugia","06134","MarketplaceFacilitator","109,34","24,05","0","0","0","0","0","0","-24,05","-20,01","-56,79","-0,60","0","31,94","Emesso","6 mag 2026 22:53:22 UTC"
"27 apr 2026 07:48:30 UTC","26991937242","Ordine","408-6688984-4072318","VSVC-AZG4E42AP-EU","VIVOSUN Kit di Estrazione Ventilatore da Condotto 100mm AeroZesh G4 GrowHub E42A+ Controllo VPD Temperatura Umidità WiFi, Filtro a Carbone Attivo e C","1","amazon.it","Amazon","Diemelstadt","Diemelstadt","34474","","176,46","33,53","0","0","0","0","0","0","0","-31,50","-9,67","0","0","168,82","Emesso","6 mag 2026 18:21:23 UTC"
"27 apr 2026 08:56:13 UTC","26991937242","Ordine","402-7993559-3768346","330101NJ-EU-M","VIVOSUN Tappetino Riscaldante per Piantine 52x122cm, Riscaldatore Pianta Sicuro e Durevole, Certificato UL e MET, IP67 Impermeabile, per Idroponica, B","1","amazon.it","Venditore","ARBIA","Siena","53041","MarketplaceFacilitator","12,45","2,74","0","0","0","0","0","0","-2,74","-2,28","0","-0,07","0","10,10","Emesso","7 mag 2026 13:01:39 UTC"
"27 apr 2026 09:35:54 UTC","26991937242","Ordine","406-8237929-1300353","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Bagnolo in Piano","Reggio Emilia","42011","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 21:32:27 UTC"
"27 apr 2026 09:46:55 UTC","26991937242","Ordine","407-1764828-5783510","VSVC-AZG4-EU-FBM","VIVOSUN Kit Estrazione Ventilatore da Condotto 100mm 331m³/h Regolatore velocità E12 Filtro a Carbone e Condotto 240cm AeroZesh G4 Sistema Raffredda","1","amazon.it","Venditore","MONTECRESTESE","Verbania","28864","MarketplaceFacilitator","101,62","22,36","0","0","0","0","0","0","-22,36","-18,60","0","-0,56","0","82,46","Emesso","11 mag 2026 18:11:44 UTC"
"27 apr 2026 10:02:32 UTC","26991937242","Ordine","408-8591746-4732364","311003-4X2NJ-EU","VIVOSUN Confezione da 2 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","San Floro","Catanzaro","88021","MarketplaceFacilitator","9,17","2,02","0","0","0","0","0","0","-2,02","-1,68","-5,58","-0,05","0","1,86","Emesso","7 mag 2026 23:26:19 UTC"
"27 apr 2026 10:59:02 UTC","26991937242","Ordine","402-6488048-3851545","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","LECCIO","Firenze","50066","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 21:52:53 UTC"
"27 apr 2026 10:59:32 UTC","26991937242","Ordine","408-1701520-6637116","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","San Maurizio Canavese","Torino","10077","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 15:09:55 UTC"
"27 apr 2026 11:52:15 UTC","26991937242","Ordine","402-5190320-4494745","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Trieste","Trieste","34127","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 20:54:27 UTC"
"27 apr 2026 13:17:56 UTC","26902670922","Rimborso","408-2694640-5699538","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Pescara","PE","65128","","-43,11","0","0","0","0","0","0","0","0","6,16","0","0,23","0","-36,72","Emesso","28 apr 2026 22:04:13 UTC"
"27 apr 2026 14:50:12 UTC","26991937242","Ordine","171-0463374-0389156","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Buttrio","Udine","33042","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","7 mag 2026 22:17:56 UTC"
"27 apr 2026 15:16:06 UTC","26991937242","Ordine","408-9284360-1353150","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Roma","Roma","00144","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 20:53:33 UTC"
"27 apr 2026 16:21:24 UTC","26991937242","Ordine","408-5887236-0950762","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Roma","RM","00157","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","7 mag 2026 11:10:26 UTC"
"27 apr 2026 21:20:37 UTC","26991937242","Ordine","408-3637020-0658706","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Taurianova","RC","89029","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","10 mag 2026 21:38:14 UTC"
"27 apr 2026 23:38:30 UTC","26991937242","Ordine","171-0593215-4131546","311003-4X3NJ-EU","VIVOSUN Confezione da 3 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","san marzano di san giuseppe","Taranto","74020","MarketplaceFacilitator","11,47","2,52","0","0","0","0","0","0","-2,52","-1,82","-6,82","-0,05","0","2,78","Emesso","7 mag 2026 20:32:49 UTC"
"27 apr 2026 23:40:22 UTC","26991937242","Ordine","171-1026165-5537937","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Firenze","Firenze","50139","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","8 mag 2026 00:01:13 UTC"
"27 apr 2026 23:41:47 UTC","26991937242","Ordine","402-6140352-1569921","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","mandello del lario","LC","23826","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 18:11:23 UTC"
"28 apr 2026 00:26:58 UTC","26991937242","Ordine","404-4858103-0805164","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Macerata Feltria","PU","61023","MarketplaceFacilitator","6,88","1,51","0","0","0","0","0","0","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","6 mag 2026 20:25:31 UTC"
"28 apr 2026 01:03:46 UTC","26902670922","Modifica","","330701-01-EU","Rimborso inventario Logistica di Amazon. Smarrito in magazzino","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2,37","2,37","Emesso","28 apr 2026 01:03:46 UTC"
"28 apr 2026 01:21:09 UTC","26991937242","Ordine","402-7376996-5505905","VSVC-AZG4-EU-FBM","VIVOSUN Kit Estrazione Ventilatore da Condotto 100mm 331m³/h Regolatore velocità E12 Filtro a Carbone e Condotto 240cm AeroZesh G4 Sistema Raffredda","1","amazon.it","Venditore","Rovigo","Ro","45100","MarketplaceFacilitator","127,04","27,95","0","0","0","0","0","0","-27,95","-23,25","0","-0,70","0","103,09","Emesso","7 mag 2026 23:42:50 UTC"
"28 apr 2026 01:21:20 UTC","26991937242","Ordine","407-7427267-1005106","VSVC-AZG6-EU-FBM","VIVOSUN Kit Estrazione Ventilatore da Condotto 150mm 660m³/h Regolatore velocità E12 Filtro a Carbone e Condotto 240cm AeroZesh G6 Sistema Raffredda","1","amazon.it","Venditore","Napoli","NA","80126","","204,99","0","0","0","0","0","0","0","0","-30,75","0","-0,92","0","173,32","Emesso","7 mag 2026 17:34:33 UTC"
"28 apr 2026 01:21:20 UTC","26991937242","Ordine","402-9107604-3941948","VGS-CF10-2-EU-FBM","VIVOSUN OdorShield - Filtro di ricambio per VGrow Smart Grow Box, confezione da 2","1","amazon.it","Venditore","Villasanta","MB","20852","MarketplaceFacilitator","26,22","5,77","0","0","0","0","0","0","-5,77","0","0","0","0","26,22","Emesso","11 mag 2026 21:33:56 UTC"
"28 apr 2026 01:21:32 UTC","26991937242","Ordine","404-8332678-0401906","PS-002-EU-M","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Venditore","Genova","GE","16148","MarketplaceFacilitator","5,40","1,19","0","0","0","0","0","0","-1,19","-0,86","0","-0,03","0","4,51","Emesso","7 mag 2026 22:16:54 UTC"
"28 apr 2026 01:22:54 UTC","26991937242","Ordine","406-4599816-5506747","306143-0616-EU","VIVOSUN Filtro A Carbone Attivo 150mm 6 Pulgadas Control De Olores Con Carbón Australiano Para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","CANDELO","PIEMONTE","13878","MarketplaceFacilitator","69,66","15,33","0","0","0","0","0","0","-15,33","-12,75","-16,67","-0,38","0","39,86","Emesso","6 mag 2026 17:10:11 UTC"
"28 apr 2026 01:24:00 UTC","26991937242","Ordine","408-7252153-8231527","SST-1-0001-EU-M","VIVOSUN 1 vassoio di avviamento per semi a 40 celle con 1 set di luci a LED e tappetino riscaldante per piantine da 25,4 x 52,7 cm, copertura superior","1","amazon.it","Venditore","Cepagatti","Pescara","65012","MarketplaceFacilitator","40,98","9,01","0","0","0","0","0","0","-9,01","-7,50","0","-0,23","0","33,25","Emesso","11 mag 2026 20:56:45 UTC"
"28 apr 2026 01:59:09 UTC","26991937242","Ordine","403-7372837-4876339","Spray-SX-CS4-EU","VIVOSUN Spruzzatore a Pressione 4L, Bottiglia a Pompa con 3 Ugelli per l'acqua, design della Scanalatura Dell'impugnatura, Valvola di Sicurezza, Cingh","1","amazon.it","Amazon","Saint Christophe","AO","11020","MarketplaceFacilitator","20,65","4,54","0","0","0","0","0","0","-4,54","-3,78","-13,42","-0,11","0","3,34","Emesso","7 mag 2026 18:49:18 UTC"
"28 apr 2026 08:26:24 UTC","26991937242","Ordine","402-2598493-9741148","311001-3x5-EU","VIVOSUN confezione da 5 vasi in tessuto addensato da 12L per impieghi gravosi, sacchetto per piantine in tessuto non tessuto con manici per ortaggi, f","1","amazon.it","Venditore","Livorno","Livorno","57128","MarketplaceFacilitator","13,11","2,88","0","0","0","0","0","0","-2,88","-2,40","0","-0,07","0","10,64","Emesso","12 mag 2026 17:38:46 UTC"
"28 apr 2026 08:28:02 UTC","26991937242","Ordine","405-8968934-8000302","311001-10x5-EU-M","VIVOSUN Sacchetti Per Coltivazione da 5pcs da 10 Galloni, 300g Addensato Non-tessuto Sacchetto di Piantagione con Manici, Sacchetti di Piantagione Tra","1","amazon.it","Venditore","Santo Stefano di Rogliano","Cosenza","87056","MarketplaceFacilitator","14,91","3,28","0","0","0","0","0","0","-3,28","-2,73","0","-0,08","0","12,10","Emesso","12 mag 2026 07:25:03 UTC"
