"Incluye transacciones del Marketplace de Amazon, Logística de Amazon y Amazon Webstore"
"Todos los importes en EUR, a menos que se especifique lo contrario"
"Definiciones:"
"fecha/hora: fecha y hora de publicación de la transacción"
"Recaudación de impuestos sobre ventas: incluye los impuestos sobre ventas recaudados al comprador respecto al producto, el envío y el envoltorio para regalo."
"Tarifas por venta: incluyen tarifas variables por cierre de venta y tarifas por referencia."
"Tarifas de otras transacciones: incluye reintegros de los cargos por envío, retenciones de envío y tarifas de impuestos sobre ventas."
"Otro: incluye importes de transacciones distintas del pedido. Para mas información, consulta las columnas ""Tipo"" y ""Descripción"" de cada número de pedido."
"Nota: Los informes con fecha de inicio del 1 de enero de 2025 o posterior se indexan por fecha de publicación, incluyen las transacciones liberadas y diferidas y tienen dos nuevas columnas. Es posible que tengas que actualizar las integraciones o asignaciones de terceros."
"fecha y hora","identificador de pago","tipo","número de pedido","sku","descripción","cantidad","web de Amazon","gestión logística","ciudad de procedencia del pedido","comunidad autónoma de procedencia del pedido","código postal de procedencia del pedido","Formulario de recaudación de impuestos","ventas de productos","impuesto de ventas de productos","abonos de envío","impuestos por abonos de envío","abonos de envoltorio para regalo","impuestos por abonos de envoltorio para regalo","devoluciones promocionales","impuestos de descuentos por promociones","impuesto retenido en el sitio web","tarifas de venta","tarifas de Logística de Amazon","tarifas de otras transacciones","otro","total","Estado de la transacción","Fecha de liberación de la transacción"
"2 may 2026 0:56:51 UTC","26991627152","Pedido","171-6826453-4421941","311001-15x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Lugo","Lugo","27181","MarketplaceFacilitator","17,93","3,76","0","0","0","0","0","0","-3,76","-3,25","0","-0,10","0","14,58","Liberada","16 may 2026 20:16:19 UTC"
"2 may 2026 0:57:22 UTC","26902805082","Pedido","406-9835609-1941160","305132-PEN-EU-M","VIVOSUN TDS Tester 3 en 1 TDS EC y Medidor de Temperatura Probador TDS de Calidad del Agua Digital de Ultra Alta Precisión (Azul)","1","amazon.es","Vendedor","Toledo","Gerindote","45518","MarketplaceFacilitator","8,42","1,77","0","0","0","0","0","0","-1,77","-1,53","0","-0,05","0","6,84","Diferida",
"2 may 2026 0:57:32 UTC","26991627152","Pedido","404-9090954-3960312","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","Sitges","Barcelona","08870","MarketplaceFacilitator","70,24","14,75","0","0","0","0","0","0","-14,75","-12,75","0","-0,38","0","57,11","Liberada","15 may 2026 14:20:24 UTC"
"2 may 2026 0:59:12 UTC","26991627152","Pedido","403-2971658-7037152","VSF-AWE6-G2-EU-M","VIVOSUN Ventilador de Cultivo con Clip AeroWave E6 Gen2 15 cm Motor EC 12W Control Inteligente APP/WiFi 10 Velocidades+Temporizador Oscilación Autom�","1","amazon.es","Vendedor","Peñasolana-los Montalvos","Salamanca","37192","MarketplaceFacilitator","42,97","9,02","0","0","0","0","0","0","-9,02","-7,80","0","-0,23","0","34,94","Liberada","15 may 2026 13:03:12 UTC"
"2 may 2026 1:03:54 UTC","26902805082","Pedido","403-8527650-5202724","VSE-ADD12-EU-M","VIVOSUN AeroDrain D12 Deshumidificador Eléctrico 12L/Día con Tanque 2L - Sensor de Temp & Humedad, Control Remoto, Ideal para sótano, Baño y Inver","1","amazon.es","Vendedor","zaragoza","zaragoza","50001","","319,99","0","0","0","0","0","0","0","0","-48,00","0","-1,44","0","270,55","Diferida",
"2 may 2026 1:04:00 UTC","26991627152","Pedido","408-7294141-3965922","311001-7x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","2","amazon.es","Vendedor","Olmedillo De Roa","Burgos","09311","MarketplaceFacilitator","25,44","5,34","0","0","0","0","0","0","-5,34","-4,62","0","-0,14","0","20,68","Liberada","14 may 2026 23:27:16 UTC"
"2 may 2026 1:08:18 UTC","26991627152","Pedido","171-8777780-4749164","PS-002-EU-M","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","2","amazon.es","Vendedor","Quart de Poblet","Valencia","46930","","13,98","0","0","0","0","0","0","0","0","-2,10","0","-0,06","0","11,82","Liberada","15 may 2026 13:45:50 UTC"
"2 may 2026 1:09:05 UTC","26991627152","Pedido","406-0184137-9437115","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Badalona","Barcelona","08913","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","11 may 2026 18:53:35 UTC"
"2 may 2026 2:29:16 UTC","26991627152","Pedido","402-1133962-6381159","311001-30x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 115 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","PENDENTE (SANTA MARIÑA DE ESTEIRO-MUROS)","A Coruña","15240","MarketplaceFacilitator","28,92","6,07","0","0","0","0","0","0","-6,07","-5,25","0","-0,16","0","23,51","Liberada","16 may 2026 10:53:36 UTC"
"2 may 2026 4:11:12 UTC","26991627152","Pedido","404-8773971-3805902","LH-001-EU","VIVOSUN 1 Par de Perchas Ajustables de 1/8 Pulgadas, Colgador de Cuerda Resistente con Engranajes de Metal Reforzados, Cuerda de 8 Pies de Largo y Cap","1","amazon.es","Amazon","ALMADA","","","MarketplaceFacilitator","7,98","1,84","0,80","0,19","0","0","0","0","-2,03","-1,45","-4,11","-0,04","0","3,18","Liberada","14 may 2026 17:17:52 UTC"
"2 may 2026 7:39:46 UTC","26991627152","Pedido","408-0258890-4948350","Spray-SX-CS4-EU","VIVOSUN Pulverizador a Presión Manual de 4 litros con Válvula de Seguridad, 3 Boquillas y Manguera de 127 cm, para Cuidado Profesional de Jardín, C","1","amazon.es","Amazon","Gelves","Sevilla","41120","MarketplaceFacilitator","29,74","6,25","0","0","0","0","0","0","-6,25","-5,40","-4,85","-0,16","0","19,33","Liberada","13 may 2026 13:25:03 UTC"
"2 may 2026 8:17:08 UTC","26902805082","Tarifas de Amazon","2b52843d-ad7e-4e3d-a0b1-fcd769cc52f9","","Tarifa de participación en el cupón","","Amazon.es","","","","","","0","0","0","0","0","0","0","0","0","-2,00","0","0","0","-2,00","Liberada","2 may 2026 8:17:08 UTC"
"2 may 2026 13:57:41 UTC","26902805082","Reembolso","403-2136305-1063517","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","San Roque","Cádiz","11360","MarketplaceFacilitator","-9,08","-1,91","0","0","0","0","0","0","1,91","1,32","0","0,05","0","-7,71","Liberada","5 may 2026 22:55:36 UTC"
"2 may 2026 16:31:52 UTC","26991627152","Pedido","403-1056603-3990755","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","3","amazon.es","Amazon","Villafranca de Córdoba","Córdoba","14420","MarketplaceFacilitator","27,24","5,73","0","0","0","0","0","0","-5,73","-4,95","-7,76","-0,15","0","14,38","Liberada","11 may 2026 21:45:43 UTC"
"3 may 2026 0:56:09 UTC","26991627152","Pedido","405-2528582-8477954","HDR004-EU","VIVOSUN secador de Malla 4 Capas con Cremalleras Verdes para Colgar Ideal para deshidratar Frutas Hierbas y Verduras en Interior y Exterior fácil de","1","amazon.es","Amazon","Chiva","Valencia","46370","MarketplaceFacilitator","24,32","5,11","0","0","0","0","0","0","-5,11","-4,41","-3,92","-0,13","0","15,86","Liberada","12 may 2026 22:06:11 UTC"
"3 may 2026 1:29:45 UTC","26902805082","Pedido","408-5728065-0608344","VSGB-5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 20 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","Zamora","Zamora","49003","MarketplaceFacilitator","14,45","3,04","0","0","0","0","0","0","-3,04","-1,40","0","-0,04","0","13,01","Diferida",
"3 may 2026 1:29:48 UTC","26991627152","Pedido","406-0322468-5405146","311001-15x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Boadilla del Monte","Madrid","28660","MarketplaceFacilitator","17,93","3,76","0","0","0","0","0","0","-3,76","-3,25","0","-0,10","0","14,58","Liberada","15 may 2026 14:17:08 UTC"
"3 may 2026 1:29:53 UTC","26991627152","Pedido","402-1903484-0218746","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","Portugaletr","Vizcaya","48920","MarketplaceFacilitator","70,24","14,75","0","0","0","0","0","0","-14,75","-12,75","0","-0,38","0","57,11","Liberada","14 may 2026 19:22:26 UTC"
"3 may 2026 1:29:58 UTC","26991627152","Pedido","405-3759573-9628325","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Madrid","Madrid","28052","MarketplaceFacilitator","33,05","6,94","0","0","0","0","0","0","-6,94","-6,00","0","-0,18","0","26,87","Liberada","15 may 2026 18:47:43 UTC"
"3 may 2026 1:46:50 UTC","26902805082","Pedido","171-4389342-0077920","305130-PEN-EU-M","VIVOSUN Kits de Medidor Digital de PH y TDS, Medidor de PH Tipo Pluma de alta Precisión de 0,01 pH ± 2% de Precisión de Lectura Medidor de Temperat","1","amazon.es","Vendedor","Castelldefels","Barcelona","08860","MarketplaceFacilitator","15,45","3,24","0","0","0","0","0","0","-3,24","-2,80","0","-0,08","0","12,57","Diferida",
"3 may 2026 6:22:34 UTC","26991627152","Pedido","407-2096063-6593134","PH001-EU","VIVOSUN Medidor de pH Digital 3 en 1 con ATC, Probador de Calidad del Agua con Precisión de pH ±0,1, Rango de Medición de pH 0-14,0 para Hidroponí","1","amazon.es","Amazon","Tres Cantos","Madrid","28760","MarketplaceFacilitator","22,54","4,73","0","0","0","0","0","0","-4,73","-4,09","-3,91","-0,12","0","14,42","Liberada","12 may 2026 22:22:06 UTC"
"3 may 2026 8:07:16 UTC","26991627152","Pedido","171-7268537-0885933","VS-THB1-EU","VIVOSUN AeroLab THB1S Termómetro Higrómetro Inalámbrico Bluetooth Para Interiores, Medidor de Humedad y Temperatura Digital VPD, LCD, Control y Ale","1","amazon.es","Amazon","Vallcanera Parc","Girona","17410","MarketplaceFacilitator","18,02","3,78","2,06","0,43","0","0","0","0","-4,21","-2,83","-5,67","-0,08","0","11,50","Liberada","13 may 2026 16:37:03 UTC"
"3 may 2026 14:21:51 UTC","26991627152","Pedido","406-2728179-1765124","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Torrevieja","Alicante","03183","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","11 may 2026 17:41:52 UTC"
"3 may 2026 14:56:29 UTC","26991627152","Pedido","404-9395933-1100365","306143-0412-EU","VIVOSUN Filtro de Carbón Activo 100mm | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","Mejorada del campo","Madrid","28840","MarketplaceFacilitator","46,23","9,71","0","0","0","0","0","0","-9,71","-8,39","-4,85","-0,25","0","32,74","Liberada","11 may 2026 21:40:07 UTC"
"3 may 2026 16:44:56 UTC","26991627152","Pedido","402-2109111-0049950","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Las Hurdes","Cáceres","10627","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 21:00:27 UTC"
"3 may 2026 23:47:06 UTC","26991627152","Pedido","171-9500959-2389126","VSC-GCC4-EU","VIVOSUN GrowCam C4, Cámara Inteligente WiFi 2K QHD para Tienda de Cultivo y Caja de Cultivo Inteligente VGrow, Lapso de Tiempo, Visión Nocturna, Alm","1","amazon.es","Amazon","Valdefuentes","Madrid","28939","MarketplaceFacilitator","51,03","10,72","0","0","0","0","0","0","-10,72","-9,26","-3,80","-0,28","0","37,69","Liberada","12 may 2026 0:17:25 UTC"
"4 may 2026 0:10:38 UTC","26991627152","Pedido","402-2132936-7245957","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","2","amazon.es","Amazon","BILBAO","","48007","MarketplaceFacilitator","18,16","3,82","0","0","0","0","0","0","-3,82","-3,30","-5,18","-0,10","0","9,58","Liberada","11 may 2026 23:28:38 UTC"
"4 may 2026 0:13:23 UTC","26991627152","Pedido","404-4624224-6001956","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Alenquer","Portugal","","MarketplaceFacilitator","9,08","2,09","0","0","0","0","0","0","-2,09","-1,65","-2,59","-0,05","0","4,79","Liberada","11 may 2026 20:52:41 UTC"
"4 may 2026 1:23:18 UTC","26902805082","Pedido","405-3890218-4061963","330301-EU-M","VIVOSUN Alfombra Calefaccional para Plantulas 25x52cm con Controlador de Temperatura Integrado, Manta Termica Planta Impermeable Certificada UL & Met","1","amazon.es","Vendedor","Les Gunyoles","Barcelona","08793","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","0","-0,14","0","20,15","Diferida",
"4 may 2026 1:25:31 UTC","26991627152","Pedido","405-9539332-3430720","VSE-ASH05-EU-M","VIVOSUN Humidificador para Plantas 5L Smart, AeroStream H05 24 dB Silencioso, Niebla Fría 360°, 50H de Uso, Rellenado Superior, Ultrasonidos, para A","1","amazon.es","Vendedor","Quinto","Sevilla","41089","MarketplaceFacilitator","70,24","14,75","0","0","0","0","0","0","-14,75","-12,75","0","-0,38","0","57,11","Liberada","15 may 2026 7:30:22 UTC"
"4 may 2026 1:25:44 UTC","26902805082","Pedido","405-1302966-9095515","VSA100SE-E25-EU-M","VIVOSUN AeroLight A100SE - Lámpara de cultivo LED de espectro completo de 100 W con ventilador de circulación integrado y controlador GrowHub E25","1","amazon.es","Vendedor","O Milladoiro (ames)","A Coruña","15895","MarketplaceFacilitator","92,55","19,44","0","0","0","0","0","0","-19,44","-16,80","0","-0,50","0","75,25","Diferida",
"4 may 2026 1:26:09 UTC","26991627152","Pedido","407-4244300-4424340","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Barcelona","Barcelona","08017","MarketplaceFacilitator","33,05","6,94","0","0","0","0","0","0","-6,94","-6,00","0","-0,18","0","26,87","Liberada","14 may 2026 13:08:24 UTC"
"4 may 2026 1:26:15 UTC","26991627152","Pedido","171-5579517-8769908","VSI-FFD2-EU-FBM","VIVOSUN FlexFeed Kit de Riego por Goteo, Sistema de Riego Automático de 4W con Bomba y 4 Emisores de Goteo, Controlable por App, Profesional para Caj","1","amazon.es","Vendedor","Lorca","Murcia","30800","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","0","-0,14","0","20,15","Liberada","18 may 2026 23:44:32 UTC"
"4 may 2026 4:09:33 UTC","26991627152","Pedido","407-5887142-9669106","SPray-15L-G-EU","VIVOSUN Pulverizador a Presión Rociador De Bomba Manual De 1,5L con Boquilla De Latón Ajustable, para Riego, Cuidado De Plantas, Flores, Control De","1","amazon.es","Amazon","Madrid","Madrid","28003","MarketplaceFacilitator","21,48","4,51","0","0","0","0","0","0","-4,51","-3,90","-5,01","-0,12","0","12,45","Liberada","12 may 2026 0:09:55 UTC"
"4 may 2026 4:39:13 UTC","26991627152","Pedido","407-9816236-8071520","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Pamplona","Comunidad Foral de Navarra","31012","MarketplaceFacilitator","9,08","1,91","1,37","0,29","0","0","0","0","-2,20","-1,65","-3,96","-0,05","0","4,79","Liberada","12 may 2026 15:18:28 UTC"
"4 may 2026 4:39:16 UTC","26991627152","Pedido","403-4840510-0241168","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","friol","lugo","27220","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 19:35:04 UTC"
"4 may 2026 5:55:25 UTC","26991627152","Pedido","406-9771904-7465949","304113-P336-EU","VIVOSUN Tienda de Cultivo 90x90x180cm con Tela Oxford Mylar Altamente Reflectante Reforzada, Barras para Colgar Adicionales y Kit CFM para Plantas Hid","1","amazon.es","Amazon","Valencia","Valencia","46013","MarketplaceFacilitator","155,93","32,75","0","0","0","0","0","0","-32,75","-28,30","-11,82","-0,85","0","114,96","Liberada","14 may 2026 16:13:19 UTC"
"4 may 2026 6:34:05 UTC","26991627152","Pedido","403-6138860-6777917","311003-4X3NJ-EU","VIVOSUN Tijeras de Jardín 17cm Paquete de 3 Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadhere","1","amazon.es","Amazon","Montijo","Badajoz","06480","MarketplaceFacilitator","10,40","2,19","0","0","0","0","0","0","-2,19","-1,89","-3,28","-0,06","0","5,17","Liberada","13 may 2026 23:21:01 UTC"
"4 may 2026 7:58:55 UTC","26991627152","Pedido","404-8982647-1845959","311003-4X2NJ-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Navalvillar de Pela","Badajoz","06760","MarketplaceFacilitator","8,09","1,70","0","0","0","0","0","0","-1,70","-1,47","-2,65","-0,04","0","3,93","Liberada","14 may 2026 14:38:21 UTC"
"4 may 2026 11:30:58 UTC","26991627152","Pedido","404-9350377-7761917","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Luceni","Zaragoza","50640","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 14:48:09 UTC"
"4 may 2026 11:32:02 UTC","26991627152","Pedido","407-9987592-5417137","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Premia de Dalt","Barcelona","08338","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 20:04:34 UTC"
"4 may 2026 11:52:55 UTC","26991627152","Pedido","407-8109144-2113137","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Barcelona","Barcelona","08028","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 17:32:42 UTC"
"4 may 2026 12:21:42 UTC","26991627152","Pedido","171-5408885-9431569","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Sant Lluís","Islas Baleares","07710","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","13 may 2026 12:59:44 UTC"
"4 may 2026 12:22:27 UTC","26991627152","Pedido","405-6694931-7405102","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Vigo","Pontevedra","36203","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 16:28:15 UTC"
"4 may 2026 16:53:51 UTC","26902805082","Reembolso","405-9713351-3965139","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Urbanizaciones Noroeste","MADRID","28660","MarketplaceFacilitator","-9,08","-1,91","0","0","0","0","0","0","1,91","1,32","0","0,05","0","-7,71","Liberada","5 may 2026 21:07:29 UTC"
"4 may 2026 17:34:57 UTC","26991627152","Pedido","408-9520985-3836360","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Olocau","Valencia","46169","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 14:36:09 UTC"
"4 may 2026 17:52:06 UTC","26902805082","Reembolso","405-1948838-5001966","VSF-AWD4-EU-M","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Neg","1","amazon.es","Vendedor","Cádiz","Chiclana de la Frontera","11130","MarketplaceFacilitator","-21,48","-4,51","0","0","0","0","0","0","4,51","3,12","0","0,12","0","-18,24","Liberada","4 may 2026 17:52:06 UTC"
"4 may 2026 19:57:13 UTC","26991627152","Pedido","403-9500486-0489943","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","VILLANUEVA DE LA CAÑADA","madrid","28691","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 21:11:30 UTC"
"4 may 2026 20:13:17 UTC","26991627152","Pedido","404-8420695-7887531","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Fernão Ferro, Foros da Catrapona","Seixal","","MarketplaceFacilitator","9,08","2,09","0","0","0","0","0","0","-2,09","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 21:51:03 UTC"
"4 may 2026 20:31:25 UTC","26991627152","Pedido","171-7421163-0720325","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Humanes de Madrid","Madrid","28970","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","12 may 2026 19:11:56 UTC"
"4 may 2026 20:38:25 UTC","26902805082","Reembolso","406-1204655-6119545","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","BRAGA","BRAGA","","MarketplaceFacilitator","-5,78","-1,33","0","0","0","0","0","0","1,33","0,84","0","0,03","0","-4,91","Liberada","4 may 2026 20:38:25 UTC"
"5 may 2026 0:52:10 UTC","26991627152","Pedido","402-1123571-6001168","VSF-AWE6W-G2-EU","VIVOSUN Ventilador de Cultivo con Clip AeroWave E6 Gen2 15 cm Motor EC 12W Control Inteligente APP/WiFi 5 Velocidades+Temporizador Oscilación Automá","1","amazon.es","Amazon","Málaga","Malaga","29590","MarketplaceFacilitator","55,31","11,62","0","0","0","0","0","0","-11,62","-10,04","-5,05","-0,30","0","39,92","Liberada","12 may 2026 16:38:11 UTC"
"5 may 2026 2:01:52 UTC","26902805082","Pedido","404-8368500-5405100","311001-3x5-EU","VIVOSUN Bolsa de Cultivo 5 Unidades 12 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","AMIEVA","ASTURIAS","33558","MarketplaceFacilitator","14,87","3,12","0","0","0","0","0","0","-3,12","-2,70","0","-0,08","0","12,09","Diferida",
"5 may 2026 2:01:53 UTC","26902805082","Pedido","403-7086049-4752304","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Amposta","Tarragona","43870","MarketplaceFacilitator","33,05","6,94","0","0","0","0","0","0","-6,94","-6,00","0","-0,18","0","26,87","Diferida",
"5 may 2026 2:02:16 UTC","26991627152","Pedido","408-1045502-1279549","PS-002-EU-M","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Vendedor","Santa Uxia de Ribeira","A Coruña","15960","MarketplaceFacilitator","5,78","1,21","0","0","0","0","0","0","-1,21","-1,05","0","-0,03","0","4,70","Liberada","18 may 2026 23:49:01 UTC"
"5 may 2026 9:26:16 UTC","26991627152","Pedido","406-5249430-5901965","311001-7x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Chillon","Ciudad Real","13412","MarketplaceFacilitator","18,17","3,82","0","0","0","0","0","0","-3,82","-3,30","0","-0,10","0","14,77","Liberada","19 may 2026 8:06:06 UTC"
