"request-date","order-id","order-source","order-type","order-status","last-updated-date","sku","fnsku","disposition","requested-quantity","cancelled-quantity","disposed-quantity","shipped-quantity","in-process-quantity","removal-fee","currency"
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","305130-PEN","X001CXZH71","Unsellable","1","0",,"1","0","0.84","USD"
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","311001-5x5NJ","X001F1MPD9","Unsellable","10","1",,"9","0","20.43","USD"
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","HR-0000B","X003XOGWOJ","Unsellable","4","4",,"0","0",,
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","HR-0001B","X003XOJAP7","Unsellable","3","3",,"0","0",,
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","HR-0000J","X0042BCFMZ","Unsellable","1","1",,"0","0",,
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","HR-0002J","X0048EXVMT","Unsellable","1","1",,"0","0",,
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-30T10:11:45-07:00","BQJDHPFWyM","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-06T13:03:53-07:00","VSS-SP-456L36","X004CJNU3Z","Unsellable","1","1",,"0","0",,
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","305130-PEN","X001CXZH71","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","311001-5x5NJ","X001F1MPD9","Unsellable","10","0",,"10","0","0.00","USD"
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","HR-0000B","X003XOGWOJ","Unsellable","4","4",,"0","0",,
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","HR-0001B","X003XOJAP7","Unsellable","3","3",,"0","0",,
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","HR-0002J","X0048EXVMT","Unsellable","1","1",,"0","0",,
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-30T07:07:03-07:00","f+ftzfkZuC","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-08T15:54:27-07:00","VSS-SP-456L36","X004CJNU3Z","Unsellable","1","1",,"0","0",,
"2026-04-29T16:03:02-07:00","7JAxPwWVut","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-29T18:50:27-07:00","HR-0001B","X003XOJAP7","Unsellable","1","1",,"0","0",,
"2026-04-29T16:03:02-07:00","7JAxPwWVut","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-29T18:50:27-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","306109-8C","X002AJM7K1","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","GAT-002","X003S2D4I3","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","SDP-002","X003SAOOZ7","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","HR-0002B","X003XOJ0V1","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","HR-0001B","X003XOJAP7","Unsellable","2","2",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-29T14:03:34-07:00","m+Vn7+398f","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-13T05:37:22-07:00","VSVC-AZG4E42APR","X004R4V5PF","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-29T03:59:12-07:00","ql4NfcdLUA","Automated Stranded Removal System","Disposal","Completed","2026-05-04T13:58:29-07:00","Amazon.Found.B0DCFFQ66D","B0DCFFQ66D","Sellable","1","0","1",,"0","3.95","USD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330101-01K","X000U6HQI9","Unsellable","8","0","8",,"0","6.56","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-3*5K","X000WAEDTD","Unsellable","1","0","1",,"0","0.82","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-15x5K","X000WAEDU7","Unsellable","3","0","3",,"0","11.55","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-10x5K","X000WAEDUH","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-7*5K","X000YNXMLX","Unsellable","1","1","0",,"0",,
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-25x5K","X000YNXR27","Unsellable","1","0","1",,"0","3.85","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","304113-44K","X00167E9EP","Unsellable","1","0","1",,"0","16.48","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","331101-6K","X00168MM39","Unsellable","4","0","4",,"0","15.40","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","304113-42K","X00169FR3P","Unsellable","1","0","1",,"0","9.58","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-30x5K","X0016G57GP","Unsellable","4","0","4",,"0","15.40","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-20x5K","X0016HFB8N","Unsellable","4","0","4",,"0","15.40","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330101x2K","X0016VM6S7","Unsellable","3","0","3",,"0","4.86","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330103K","X0016X79E1","Unsellable","2","0","2",,"0","6.06","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306104-6CK","X0018L0WB3","Unsellable","3","0","2",,"1","7.70","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311003-4K","X0018MEL55","Unsellable","1","0","1",,"0","0.36","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330702-02K","X001B8V3SJ","Unsellable","1","0","1",,"0","0.36","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-1x5K","X001BBLIKT","Unsellable","1","1","0",,"0",,
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306201P-4K","X001D613UR","Unsellable","2","0","2",,"0","10.04","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","304113-55K","X001JDVOGH","Unsellable","3","3","0",,"0",,
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306201P-8K","X001JINFFZ","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306201P-6K","X001JINFG9","Unsellable","2","0","2",,"0","10.39","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306101W-4K","X001KCU7VP","Unsellable","2","0","1",,"1","3.85","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311021-3x5K","X001LWDR2F","Unsellable","1","0","1",,"0","0.82","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311021-10x5K","X001LWGBN7","Unsellable","2","0","2",,"0","3.24","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332522K","X001M244R1","Unsellable","1","0","1",,"0","0.82","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","308151K","X001N9XNCP","Unsellable","2","0","2",,"0","10.04","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","304114-54K","X0024W23M1","Unsellable","1","0","1",,"0","20.25","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","304114-32K","X0024W247Z","Unsellable","1","0","1",,"0","11.52","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332572K","X0026O3WMR","Unsellable","17","0","17",,"0","27.54","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","SPray-80LK","X00289XUJZ","Unsellable","3","0","3",,"0","8.89","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","SPray-70LK","X00289XXFV","Unsellable","1","0","1",,"0","2.83","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","SPray-15L-RK","X0028B1A8L","Unsellable","3","0","3",,"0","2.46","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332576K","X0028L19J1","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332574K","X0028MLG4X","Unsellable","3","0","3",,"0","2.46","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332573K","X0028MN7QD","Unsellable","3","0","3",,"0","2.46","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","307281-2K","X0028TRIQB","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-45K","X0029O2KC7","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-50K","X0029QTUX7","Unsellable","3","0","3",,"0","2.46","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311001-100K","X0029QTYJH","Unsellable","2","0","2",,"0","3.24","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","305131-PENK","X002ALDC3Z","Unsellable","36","0","35",,"1","12.60","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330120x2K","X002AMSP1X","Unsellable","1","0","1",,"0","0.36","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","305130-PENK","X002AO9XN5","Unsellable","4","0","4",,"0","1.44","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332569K","X002B0KETF","Unsellable","1","0","1",,"0","8.47","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332567K","X002B0KFFN","Unsellable","2","0","2",,"0","10.04","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332568K","X002B5A689","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332566K","X002B5JSUL","Unsellable","3","0","3",,"0","16.17","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","WP-330K","X002H4JZEF","Unsellable","1","0","1",,"0","5.39","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","Spray-SX-CS4K","X002IRQ01R","Unsellable","4","0","4",,"0","15.40","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","HM001K","X002M1C0PJ","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","GB0100K","X002MBSJ9F","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311021-25x5K","X002PDMXN3","Unsellable","1","0","1",,"0","3.85","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","304114-94K","X002PDV7Q7","Unsellable","1","0","1",,"0","27.04","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","311021-2x5K","X002PDVG6N","Unsellable","1","0","1",,"0","0.82","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306146-0412K","X002SUO6LF","Unsellable","3","0","2",,"1","13.86","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","HSB950B-2500LK","X00305V1U1","Unsellable","2","0","2",,"0","3.24","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330704-04K","X003FHDSOL","Unsellable","1","0","1",,"0","0.36","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VGPF-1100K","X003R0YZLL","Unsellable","1","0","1",,"0","5.37","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","PS-002X2K","X003RDJ6ZN","Unsellable","2","0","2",,"0","0.72","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","PS-002K","X003RDK5Z3","Unsellable","1","1","0",,"0",,
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSV-AZT6K","X003UH4SSL","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","WP-331K","X003VJH1EB","Unsellable","1","0","1",,"0","5.39","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306104-416K","X003VVNEHR","Unsellable","4","0","4",,"0","6.48","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","306104-68K","X003VVPM3V","Unsellable","2","0","2",,"0","1.64","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","SST-1-0001K","X003XUW3S7","Unsellable","2","0","2",,"0","7.70","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSV-IFB8K","X003Y811ZT","Unsellable","2","0","2",,"0","7.70","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","330301K","X003YG5X19","Unsellable","1","0","1",,"0","0.82","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","Spray-SX-CS8K","X00413DX6V","Unsellable","1","0","1",,"0","2.83","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSVC-AZT6K","X00417RTWL","Unsellable","1","0","1",,"0","10.55","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSGB-25K","X0041EH3LV","Unsellable","1","0","1",,"0","5.39","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSV-WVK1K","X0043SID3H","Unsellable","1","0","1",,"0","3.85","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332562K","X0043U1JNL","Unsellable","1","0","1",,"0","6.93","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSF-AWE9K","X0046BLS2T","Unsellable","1","0","1",,"0","3.85","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","332583-10K","X0048FHTSZ","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","SPray-1L-BGK","X004AUZMRX","Unsellable","2","0","2",,"0","1.64","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","SPray-2L-BGK","X004AUZN63","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSG-PPS-05GK","X004BND0K5","Unsellable","1","0","1",,"0","3.85","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSEX-HID1-STK","X004CHXAD7","Unsellable","2","0","2",,"0","10.04","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSE-ASH09K","X004FAP10V","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSE-ASH19K","X004GPQEA1","Unsellable","1","0","1",,"0","7.64","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","RC-0004K","X004KRHCV5","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSA-GGD2JK","X004L5TDO5","Unsellable","1","0","1",,"0","0.82","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSV-AZG4E42APRK","X004R4F5Y7","Unsellable","4","0","4",,"0","21.56","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSG-ESPRAY-2L-CA","X004SO59HJ","Unsellable","2","0","2",,"0","0.00","CAD"
"2026-04-28T23:34:38-07:00","20260429","Seller-initiated Manual Removal","Disposal","Pending","2026-04-29T00:04:06-07:00","VSK-GIYP448-CA","X004T1ERMT","Unsellable","1","0","0",,"1",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","304113-42","X000ZYIIWT","Unsellable","2","1",,"1","0","24.92","USD"
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","306104-4C","X00134A8RX","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","306104-416J","X002I93Z95","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","304113-88","X003RF57WR","Unsellable","1","0",,"1","0","84.28","USD"
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","GAT-002","X003S2D4I3","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","SDP-002","X003SAOOZ7","Unsellable","2","2",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","HR-0000B","X003XOGWOJ","Unsellable","2","2",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","HR-0002B","X003XOJ0V1","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","HR-0001B","X003XOJAP7","Unsellable","2","2",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","305140-PEN","X003Y7ZWY1","Unsellable","3","0",,"3","0","2.52","USD"
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","HR-0001J","X0048F2XLX","Unsellable","2","2",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","VSP-SWP-PT16","X004B1J9EN","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-28T11:19:54-07:00","tOuAkU6k3D","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-30T16:57:19-07:00","VSVC-AZG4E42APR","X004R4V5PF","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","304113-42","X000ZYIIWT","Unsellable","2","1",,"1","0","0.00","USD"
