"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2026-05-15T06:15:34+00:00","402-0563247-2929160","VSF-AWD4-EU","B0CMYX2H9Q","X0023L9EWR","VIVOSUN Ventilatore Da 10 cm AeroWave D4, Con Gancio Removibile, Flusso Potente E Silenzioso, 3 Velocità, Angolo Aggiustabile, Per Idroponica, Circolazione Aria E Raffreddamento Nero","1","MXP5","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNWE401426914",
"2026-05-14T23:34:23+00:00","408-7054526-6569929","311003-5-EU","B06Y1XVD1P","X001W1HJ2B","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Azul, 1 Paquete","1","WRO1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNWE402818628",
"2026-05-14T18:18:56+00:00","028-4368228-3322744","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","SELLABLE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK545643307","Netz ist nicht straff genug"
"2026-05-14T16:48:06+00:00","028-1890864-5933958","LH-001-EU","B0BTM3RC2G","X001WTJDQX","VIVOSUN 2er-Pack 1/8 Zoll Verstellbarer Seilaufhänger für Grow Light, Schwerlast-Aufhänger mit verstärkten Metallzahnrädern, Ratschenhaken für Rohrventilator, Filter und andere Grow Room-Produkte","1","LCJ4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHK518321448","Nö"
"2026-05-14T16:37:55+00:00","028-1890864-5933958","LH-001-EU","B0BTM3RC2G","X001WTJDQX","VIVOSUN 2er-Pack 1/8 Zoll Verstellbarer Seilaufhänger für Grow Light, Schwerlast-Aufhänger mit verstärkten Metallzahnrädern, Ratschenhaken für Rohrventilator, Filter und andere Grow Room-Produkte","1","LCJ4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHK518282254","Nö"
"2026-05-14T14:07:27+00:00","304-7334531-6909140","GIY-SGS-276-EU","B0BY7SRP8R","X001YT9DRF","VIVOSUN Smart Growzelt Komplettset 80x80x160cm, mit LED Grow Lampe Vollspektrum150W, Ventilation und Zirkulation und GrowHub E42A Controller, WLAN-integriertes Growzelt Kit Hydroponics Growing Tent","1","WRO1","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNHK482585393",
"2026-05-14T06:13:38+00:00","304-7734809-1431511","VSH-IS03-EU","B0BXD9RK42","X001Z5PQDD","VIVOSUN Solar Automatische Tropfbewässerung Set mit Zeituhr, 3W Ausgang, Solarbetriebenes Bewässerungssystem für 15 Töpfe, ideal für Garten, Balkon, Terrasse und Zimmerpflanzen","1","BTS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHe071005163",
"2026-05-14T04:43:53+00:00","303-7421334-6609946","VSV-AZG6E42AP-EU","B0C6QKDG53","X002CUEYA1","VIVOSUN Smart Rohrventilator 150mm Abluftventilator AeroZesh G6 660m³/h mit EC-Motor und GrowHub E42A+ VPD-Regler, WiFi/App-Fernsteuerung Ventilator Growbox Rohrlüfter Kühlung,Growzelte, Hydroponik","1","LCJ4","CARRIER_DAMAGED","FOUND_BETTER_PRICE","Reimbursed","LPNHK521682284",
"2026-05-13T21:43:17+00:00","407-2645480-1957111","311003-4X2NJ-EU","B087CPSL1H","X0021P8V2T","VIVOSUN Lot de 2 Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite en Acier Inoxydable avec Revêtement en Titane, Poignée Verrouillable, Convient aux Fleurs, Roses, Fruits et Plantes, Orange","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHe059005283",
"2026-05-13T19:45:47+00:00","206-7005534-5569142","306101S-8-UK","B01CTM0LLO","X0022UCQOR","VIVOSUN Inline Duct Fan 8 Inch 740 CFM with Variable Speed Control for Grow Tent, Ventilation, Plant Tent, Indoor, Garden, Ventilation Fan, Z8 Pipe Fan, Black","1","LBA2","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNIC171344763","Not what i need"
"2026-05-13T19:10:27+00:00","206-6743250-2045119","306101S-8-UK","B01CTM0LLO","X0022UCQOR","VIVOSUN Inline Duct Fan 8 Inch 740 CFM with Variable Speed Control for Grow Tent, Ventilation, Plant Tent, Indoor, Garden, Ventilation Fan, Z8 Pipe Fan, Black","1","LBA2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNIC171355104",
"2026-05-13T12:23:33+00:00","306-5065416-7232348","LED-100x2-EU","B08JG8F18N","X0020AEZ6V","VIVOSUN VS1000 LED Grow Lampe, Vollspektrum Pflanzenlampe mit Samsung LM301 Dioden&Treiber, dimmbar und IP65 Wachstumslampe für Sämling, Gemüse, Blüte, geeignet für 60x60cm/90x90cm  Growzelt 2er-Pack","1","WRO1","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Repackaged Successfully","LPNHK484496939",
"2026-05-13T11:43:53+00:00","405-2620363-6724314","306146-0412-EU","B08M3G5TH3","X001VZST45","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Culture Pré-Filtre Inclus Bride Réversible Noir","1","BTS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Repackaged Successfully","LPNHe073696862",
"2026-05-13T11:41:46+00:00","405-2620363-6724314","306146-0412-EU","B08M3G5TH3","X001VZST45","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Culture Pré-Filtre Inclus Bride Réversible Noir","1","BTS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Repackaged Successfully","LPNHe073696863",
"2026-05-13T10:56:16+00:00","305-9305841-7114723","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK552040441","Leider nicht für die Platzierung geeignet,"
"2026-05-13T06:51:49+00:00","407-0661782-8066732","306146-0412-EU","B08M3G5TH3","X001VZST45","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Culture Pré-Filtre Inclus Bride Réversible Noir","1","BTS2","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNHe065758990",
"2026-05-13T05:19:57+00:00","404-6992233-9610741","306143-0412-EU","B01DXYMBU6","X001VZSIFF","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Invernadero con Prefiltro","1","MXP5","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNWE380456976",
"2026-05-13T04:57:02+00:00","171-5224395-4621122","311003-4X3NJ-EU","B088GW8H4J","X0021P457T","VIVOSUN Confezione da 3 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiaderente Titanio Forbici da Rose Arancioni","1","MXP5","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNWE381261908",
"2026-05-12T19:45:39+00:00","204-6796948-5622756","VSV-AZT4-UK","B0BQF728P7","X001VEAJR1","VIVOSUN AeroZesh T4 Inline Duct Fan 4inch/100 mm Extractor Fan 357 m³/h with E12 Speed Controller and Fully Programmable PWM-Controlled EC Quiet Ventilation Fan for Grow Tent Growbox","1","EDI4","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Repackaged Successfully","LPNIC149043328",
"2026-05-12T15:56:49+00:00","403-2970430-0233904","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Naranja, 1 Paquete","1","MAD4","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNWE406304699",
"2026-05-12T09:50:14+00:00","206-0292304-1100310","311003-5-UK","B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","1","EDI4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNIC164515446","Too small for job"
"2026-05-12T09:35:06+00:00","303-3709699-4208311","306143-0616-EU","B01731MLFK","X001VZO4UN","VIVOSUN Aktivkohlefilter Grow Aktivkohlefilter 150mm/6 Inch Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Indoor Growzelt Growbox Rohrventilator Gewächshaus","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHe075981739",
"2026-05-12T09:25:40+00:00","303-3709699-4208311","306143-0616-EU","B01731MLFK","X001VZO4UN","VIVOSUN Aktivkohlefilter Grow Aktivkohlefilter 150mm/6 Inch Geruchskontrolle mit Australischer Aktivkohle inkl. Vorfilter für Indoor Growzelt Growbox Rohrventilator Gewächshaus","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHe075981738",
"2026-05-12T03:01:42+00:00","026-0799354-6585927","306143-0412-UK-N","B01DXYMBU6","X001VJLX5X","VIVOSUN 4 Inch Air Carbon Filter Odor Control with Australia Virgin Charcoal for Inline Fan, Grow Tent Odor Scrubber Indoor Hydroponics, Pre-filter Included, Reversible Flange 4"" x 14""","1","EDI4","CUSTOMER_DAMAGED","SWITCHEROO","Unit returned to inventory","LPNWE388589970",
"2026-05-11T07:54:27+00:00","403-2966318-4408329","VSI-VGDWC15-EU-N1","B0FSJ7DNWS","X002FA33A5","VIVOSUN VGrow DWC Kit Idroponico, Compatibile Solo con VGrow Smart Grow Box, Serbatoio 15L con Pompa ad Aria e Pietre per Radicazione Veloce (Non con E42A/A22/A10)","1","MXP3","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHE983980625",
"2026-05-11T05:16:58+00:00","028-1727422-8145125","GIY-SGS-276-EU","B0BY7SRP8R","X001YT9DRF","VIVOSUN Smart Growzelt Komplettset 80x80x160cm, mit LED Grow Lampe Vollspektrum150W, Ventilation und Zirkulation und GrowHub E42A Controller, WLAN-integriertes Growzelt Kit Hydroponics Growing Tent","1","XDT1","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNXX000866694",
"2026-05-10T10:27:50+00:00","302-1880752-6073910","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Gartenschere 1er-Packung 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Hochwertiger Gerader Klingen und Titan-Antihaftbeschichtung Rosenschere Orange","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHe013592729",
"2026-05-10T08:45:52+00:00","303-7522063-3085926","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Gartenschere 1er-Packung 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Hochwertiger Gerader Klingen und Titan-Antihaftbeschichtung Rosenschere Orange","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHe013372612",
"2026-05-08T01:23:12+00:00","302-7797963-2969934","311003-5-EU","B06Y1XVD1P","X001W1HJ2B","VIVOSUN Gartenschere 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Titan-Antihaftbeschichtung & Gebogene Klinge für Pflanzen,1 Pack Blau","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK545841982","Leider nicht für vorgesehenes geeignet."
"2026-05-08T00:58:54+00:00","303-4014930-7837966","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","LCJ4","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK551503143",
"2026-05-07T15:46:31+00:00","306-6341609-4277941","304113-55-EU","B01DXYM98K","X001VJEKAX","VIVOSUN Growzelt 150x150x200cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S558 Grow Tent passend für VSF6450","1","XDT1","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Repackaged Successfully","LPNXX000556988",
"2026-05-07T11:27:00+00:00","028-4160043-9984343","Spray-SX-CS4-EU","B07Y81DTTJ","X001VKL6RR","VIVOSUN Drucksprüher 4L Gartenspritze mit 3 Düsen, Druckentlastungsventil & Verstellbarem Tragegurt, Sprühflasche für Pflanzen Garten Rasenpflege Düngung & Reinigun, Weiß","1","LCJ4","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK532954263",
"2026-05-07T11:26:09+00:00","303-0058206-0091540","VSI-VGDWC15-EU","B0F89TXK3B","X002E5TX1T","VIVOSUN VGrow DWC Hydroponik-Anbausystem-Kit für VGrow Smart Grow Box, 4-Gallonen-Tiefwasserkultur mit Luftsteinen und Rapid Rooters","1","WRO1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHK312831942",
"2026-05-07T10:49:52+00:00","305-0688831-6535501","VSF-AWD4x2-EU","B0CMZFSLCL","X0023L9G3T","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Stufen, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Schwarz, 2er-Pack","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHe075967477",
"2026-05-07T06:30:23+00:00","305-2171061-4430712","306143-0616-EU","B01731MLFK","X001VZO4UN","VIVOSUN Aktivkohlefilter 150mm/6 Inch, Kohlefilter Geruchskontrolle mit australischer Aktivkohle für Rohrventilator, Growzelt, inkl. Vorfilter, für Indoor Growzelt Gewächshaus","1","LCJ4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK522999047",
"2026-05-07T06:03:31+00:00","404-6955672-0261166","PH001-EU","B08228CNGT","X001Z5PF1L","VIVOSUN 3-in-1 digitale pH-meter met ATC, ±0,1 pH-nauwkeurigheid waterkwaliteitstester, 0-14,0 pH-meetbereik voor hydrocultuur, huishoudelijk drinkwater, zwembad en aquarium","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHe075391957","I can&#39;t get reliable stable measurement for PH - as long as I keep meter in the water the measurement is constantly slowly growing, never stabilizing."
"2026-05-07T02:41:38+00:00","026-2456931-7877140","311003-5-UK","B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","1","EDI4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE408490238",
"2026-05-06T12:29:43+00:00","304-5382807-6263508","CFPB-8-EU","B0CH7Z32KC","X001WTE3XL","VIVOSUN 20cm Vorfilter für 20cm Kohlefilter, 45cm Lang, Schwarz","1","LCJ4","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHK499236945",
"2026-05-06T06:38:13+00:00","302-2807392-2171553","333101-G2J-EU-FBA","B07RBL1XJV","X002F0MTB9","VIVOSUN Grow Room Glasses 2 Stück LED-Schutzbrille UV-Augenbrille für Indoor, Growzelte, Gewächshaus und Hydroponik mit UVA/UVB-Schutz Inkl. Brillenetui, Unisex","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHe013698846",
"2026-05-06T06:24:02+00:00","403-8431507-9622723","306146-0412-EU","B08M3G5TH3","X001VZST45","VIVOSUN Filtre à Charbon Actif 100mm pour Contrôle Odeurs Charbon Vierge d'Australie pour Ventilateur en Ligne, Epurateur Odeurs pour Tente de Culture Pré-Filtre Inclus Bride Réversible Noir","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHe075884675",
"2026-05-06T06:22:29+00:00","303-3424467-2216327","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","KTW1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHK521637411",
"2026-05-06T06:13:08+00:00","304-1171176-3136335","332022-2-EU","B07VK1LVN6","X0021OYVTR","VIVOSUN 2er-Packung 30X 60X Beleuchtete Juwelierlupe mit LEC-Light, Faltbare Taschenlupe mit 2 Linsen für die Beobachtung von Schmuck, Edelsteine, Uhren, Münzen, Briefmarken, Antiquitäten, Schwarz","1","BTS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNHe059150548",
"2026-05-06T05:21:38+00:00","405-3039796-0853166","VSE-ATW70-EU","B0FHZV3WNM","X002CXIWAB","VIVOSUN AeroFlux Calentador Inteligente para Tienda de Campaña con Termostato, Calefacción PTC de 700W, Compacto y Portátil con VPD, Control de Aplicaciones y Protección contra Sobrecalentamiento","1","MAD4","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP066081613",
"2026-05-06T02:29:05+00:00","303-1903388-9709156","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","LCJ4","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRP078991152",
"2026-05-05T19:37:46+00:00","028-6347032-4774722","VSV-AZS6E42A-EU","B09YGSSMW8","X00220HP1B","VIVOSUN Inline-Rohrventilator 150mm Leiser Abluftventilator 688m³/h mit EC-Motor und GrowHub E42A WLAN-Controller AeroZesh S6 Ventilator für Growzelte und Hydroponiksysteme","1","LCJ4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK533010815",
"2026-05-05T19:02:21+00:00","408-2694640-5699538","306146-0412-EU","B08M3G5TH3","X001VZST45","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Invernadero con Prefiltro","1","MXP5","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNWE401426571","acquisto errato"
"2026-05-05T18:30:18+00:00","403-2136305-1063517","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Naranja, 1 Paquete","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE402061961",
"2026-05-05T13:21:20+00:00","406-1204655-6119545","311003-5-EU","B06Y1XVD1P","X001W1HJ2B","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Azul, 1 Paquete","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE358539864",
"2026-05-05T11:42:12+00:00","305-2423536-3729151","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK499103192",
"2026-05-05T09:44:03+00:00","304-3765035-9897104","LH-001-EU","B0BTM3RC2G","X001WTJDQX","VIVOSUN 2er-Pack 1/8 Zoll Verstellbarer Seilaufhänger für Grow Light, Schwerlast-Aufhänger mit verstärkten Metallzahnrädern, Ratschenhaken für Rohrventilator, Filter und andere Grow Room-Produkte","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK545614481","Keine Aufhänung benötigt, noch OVP!"
"2026-05-05T08:23:18+00:00","304-7394071-5974742","VSK-GIYS224-EU","B0BY7PSQ69","X002F00YRF","VIVOSUN Smart Growzelt Komplettset 60x60x120cm, WLAN-integriertes automatisches Grow-System mit 100W Vollspektrum-LED-Pflanzenlampe und effizientem Belüftungssystem mit GrowHub E42A+ Controller","1","WRO1","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNHK474363444",
"2026-05-05T07:28:55+00:00","303-0479052-1274769","VSF-AWE6Wx2-EU","B0C6JR9Y9D","X001XL1H5Z","VIVOSUN 2er-Pack AeroWave E6 Growzelt Ventilator 15 cm, EC-Motor, Smarte WLAN-Steuerung, US-patentierter Clip-Ventilator mit automatischer Oszillation, IP54 für hydroponische Belüftung","1","WRO1","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHK473270691",
"2026-05-05T06:33:24+00:00","306-3257448-6607524","306143-0412-EU","B01DXYMBU6","X001VZSIFF","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle für Rohrventilator, Growzelt & Gewächshaus, inkl. Vorfilter","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Repackaged Successfully","LPNHK552167237",
"2026-05-05T05:49:49+00:00","303-0435603-1153937","VSF-AWD4x2-EU","B0CMZFSLCL","X0023L9G3T","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Stufen, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Schwarz, 2er-Pack","1","LCJ4","DEFECTIVE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK499372291","Nur USB, kann ich nicht anschließen"
"2026-05-05T04:24:54+00:00","306-0875708-9480350","304113-P336-EU","B0CGHJG44R","X0021L5QML","VIVOSUN PRO Growzelt 90x90x180cm Grow Tent mit Dicken 22mm Stangen 2000D Oxford-Gewebe hochreflektierendes Mylar Indoor Hydroponik Zuchtzelt Pflanzenzelt Gewächshaus passend für AeroLight A200SE","1","WRO1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK475381950",
"2026-05-04T18:42:15+00:00","204-4799430-0485934","311003-5-UK","B06Y1XVD1P","X001WHVGFL","VIVOSUN Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Blades, Pruning Shear for Plants, Flowers, Hedges 1-Pack Blue","1","EDI4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNIC149345477",
"2026-05-04T10:08:15+00:00","026-2055740-8333931","304113-42-UK","B01DXYMQ9M","X001VV4KGZ","VIVOSUN Grow Tent 120x60x150 CM (48""x24""x60""), Made of Highly Reflective Mylar, with Viewing Window and Base Tray for Hydroponics and Indoor Growing, S425, Suitable for VS2000","1","LBA2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNIC172190819",
"2026-05-04T07:51:39+00:00","302-9592222-1440332","VSI-FFD2-EU","B0CRDQ63HT","X0021PRUUD","VIVOSUN FlexFeed Tropfbewässerungsset, 4W automatisches Bewässerungssystem mit Pumpe und 4 Tropfern, App-gesteuertes Smart Bewässerungssystem für VGrow Smart Grow Box und Indoor Pflanzen","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500298499",
"2026-05-04T07:04:51+00:00","304-0252063-7707531","304113-2014-EU","B0BY2HRPWQ","X001VJOERR","VIVOSUN Growzelt klein 50x36x54cm Grow Zelt mini mit hochreflektierendes Mylar, versiegeltem Bodendesign, Belüftungsfenster und Kabeldurchführungsloch für Aerogarden Hydroponik-Anbausystem","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Repackaged Successfully","LPNHK545498641",
"2026-05-04T05:45:29+00:00","306-0403602-6617920","311003-5-EU","B06Y1XVD1P","X001W1HJ2B","VIVOSUN Gartenschere 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Titan-Antihaftbeschichtung & Gebogene Klinge für Pflanzen,1 Pack Blau","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHe013098382",
"2026-05-04T05:40:35+00:00","304-5382807-6263508","VSVC-AZG6E42AP-EU","B0CBRPS1N8","X002CUF3G5","VIVOSUN Smart Rohrventilator 150mm AeroZesh G6 Abluftset 660m³/h mit GrowHub E42A+, Temperatur- und Feuchtigkeitsregler, WiFi/App-Fernsteuerung, Aktivkohlefilter und Schlauch für Growzelt Hydroponik","1","WRO1","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK483481848","Temperaturmesser ist ungenau und die geruchsfilterung ist nicht ausreichend"
"2026-05-04T01:25:50+00:00","305-0792190-9089162","VSV-AZG4E42AP-EU","B0C6QK97P2","X002CUEXZ7","VIVOSUN Rohrventilator 100mm Abluftventilator 330m³/h AeroZesh G4 mit EC-Motor und GrowHub E42A+, VPD-Regler, WiFi/App-Fernsteuerung Ventilator Growbox Rohrlüfter für Kühlung, Growzelte, Hydroponik","1","BTS2","CUSTOMER_DAMAGED","DAMAGED_BY_CARRIER","Unit returned to inventory","LPNHK499580110",
"2026-05-04T00:34:03+00:00","026-0048663-3034726","330701-01-UK","B00P7RUI3U","X001VV7Y8V","VIVOSUN Garden Netting 5 x 15ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","1","EDI4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Repackaged Successfully","LPNWE383985294",
"2026-05-03T20:04:43+00:00","206-7783269-6001127","311001-3x5-UK-N","B00TF9E4UO","X001VJ6ACJ","VIVOSUN Grow Bags 5 Pack 12L, Heavy Duty Thickened Nonwoven Fabric Pots with Strong Handles for Vegetables, Flowers, Fruits, Greenhouse and Garden","1","EDI4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNWE404351599","Bought a raised flower bed"
