"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","VSN-NB8","X004442NMH","B0CT7VKWK5","VIVOSUN Seaweed and Kelp Fertilizer, Concentrated Plant Additive NutriBoost (0-0-1), All-Purpose Liquid Food for All Growing Stages, for Trees, Vegetables, Flowers, Fruits, Lawn, Plants, 8 Ounces","New","115","0","115","0","0","0","0","0","USD","4","28","61","100","Low traffic","19.99","0.0","16.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.75","0.011446","cubic feet","Standard","1.31629","US","gl_lawn_and_garden","114251","119","0","16","14","16.99","67.96","506.9","1109.12","1843.95","1","0","114","0","0","0.81","0","0","0","0","","23","0","","","","","","","","","","","","","","","","","157.2","28","Healthy","","","2026-04-27","Yes","No","157.2","133.8","2026-04-27","115","0","22","1","145","unassigned","N","","",""
"2026-04-30","AP-25","X003EKIAMT","B0BG2HJRGB","VIVOSUN Commercial Air Pump 634GPH, 25W, 40L/min 6 Outlet for Aquarium and Hydroponic Systems","New","428","0","670","0","0","0","0","0","USD","128","480","993","1301","","39.99","0.0","35.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.95","0.088821","cubic feet","Standard","38.015388","US","gl_pet_products","7330","50","0","12","15","35.99","4569.4","17733.54","36447.14","48074.56","427","243","0","0","0","27.1","1077","960","0","117","","209","1","","","","","","","","","","","","","","","","","50.5","388","Healthy","","","2026-04-27","No","No","40.5","50.5","2026-04-27","1690","185","18","6","123","unassigned","N","","",""
"2026-04-30","VSV-IFP4C","X004H4JKF7","B0DNSXKN4G","VIVOSUN 4"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 130 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements, Bathrooms, Kitchens, Attics and 3D Printer","New","1356","0","1842","0","0","0","0","0","USD","516","1974","3343","4212","","26.39","0.0","24.39","23.17","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.61","0.122913","cubic feet","Standard","166.670028","US","gl_lawn_and_garden","4107","26","0","9","14","24.39","13227.19","51202.97","86626.95","109821.16","574","1268","0","0","0","85.01","3300","3132","0","168","","377","2","","","","","","","","","","","","","","","","","64.3","2278","Low stock","821","2026-05-07","2026-04-27","No","No","41.7","64.3","2026-04-27","4876","220","131","26","77","unassigned","N","","",""
"2026-04-30","VSV-AZG6E42A","X003UA90D1","B0C6QKDG53","VIVOSUN G6 6"" Inline Duct Fan & Temperature Humidity Controller, E42A+ WiFi-App Control AeroZesh Grow Tent Fan& Smart Thermostat, 388 CFM EC Motor Exhaust Fan for Heating Cooling, Greenhouse Accessory","New","2","0","2","0","0","0","0","0","USD","1","12","15","35","","95.99","0.0","93.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.12","0.708125","cubic feet","Oversize","1.41625","US","gl_lawn_and_garden","26793","0","0","0","0","93.99","95.99","1131.87","1415.67","3380.93","1","1","0","0","0","0.18","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","18.6","195","Low stock","408","2026-05-06","2026-04-27","Yes","No","17.9","18.6","2026-04-27","2","0","0","0","0","unassigned","N","","",""
"2026-04-30","VSG-GB-7OYBGG350","X004B9L44X","B0D91VVF33","VIVOSUN 5-Pack 7-Gallon Colored Grow Bags, 350G Thick nonwoven Fabric Pots with Handles for Flowers, Fruits and Vegetables","New","152","0","223","0","0","0","0","0","USD","29","136","170","185","","17.99","0.0","17.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.87","0.176661","cubic feet","Standard","26.852472","US","gl_lawn_and_garden","72408","48","0","4","10","17.99","521.71","2412.44","2995.3","3264.35","62","161","0","0","0","18.83","0","0","0","0","","71","0","","","","","","","","","","","","","","","","","114.1","130","Healthy","164","2026-05-06","2026-04-27","No","No","58.5","114.1","2026-04-27","192","40","29","2","57","unassigned","N","","",""
"2026-04-30","VSK-GIYS425-US","X004T1EI69","B0BY7VS8K9","VIVOSUN Smart Grow Tent Kit, 4 × 2ft 2-Plant System, WiFi-Integrated Automatic Grow System with Full Spectrum LED Grow Light, Efficient Ventilation System with GrowHub E42A+ Controller","New","156","0","160","0","0","0","0","0","USD","13","67","150","210","","499.99","0.0","449.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.49","6.278935","cubic feet","Extra-large","979.51386","US","gl_lawn_and_garden","14023","102","0","17","17","449.99","5849.87","30374.2","67598.32","94597.72","58","102","0","0","0","575.4","130","50","80","0","","3","1","","","","","","","","","","","","","","","","","81.9","8","Healthy","","","2026-04-27","Yes","No","81.9","65.4","2026-04-27","286","0","2","1","136","unassigned","N","","",""
"2026-04-30","VSG-BR230g40X75M","X004B383A7","B0D8PSCK93","VIVOSUN 40 in x 75 ft Burlap Fabric, High Density Natural Jute Fiber, Multipurpose Burlap for Gardening, Outdoor Plant Care, Weed Barrier, DIY Crafts, and Decoration","New","75","0","9","40","30","0","0","0","USD","22","68","71","85","","59.99","0.0","45.59","0.0","NoRestockExcessActionRequired","","0.0","0","0","19.03","0.63","0.710938","cubic feet","Oversize","53.32035","US","gl_lawn_and_garden","30066","50","0","6","17","45.59","1002.98","3224.92","3380.89","4214.75","0","5","4","30","0","35.25","42","42","0","0","","2","1","50","17.79","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","169.9","80","Low stock","36","2026-05-07","2026-04-27","Yes","No","66.8","169.9","2026-04-27","117","0","1","1","90","unassigned","N","","",""
"2026-04-30","HHC-0001","X0046LWZOT","B0CZ8PQSD1","VIVOSUN Humidity Controller, 1200W Dual-Stage Outlet, Pre-Wired Digital Humidistat with Dual LED Displays for Humidifier/Dehumidifier/Fan, Ideal for Greenhouse, Grow Tent, Home-Brewing, Mushroom","New","450","0","563","0","0","0","0","0","USD","40","110","201","311","","32.99","0.0","29.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.16","0.071053","cubic feet","Standard","31.97385","US","gl_biss","63359","163","0","26","30","29.99","1199.6","3351.85","6245.35","9858.45","523","40","0","0","0","25.24","280","240","0","40","","105","0","","","","","","","","","","","","","","","","","141.1","205","Healthy","","","2026-04-27","No","No","141.1","76.1","2026-04-27","806","76","24","5","249","unassigned","N","","",""
"2026-04-30","306143-0412J","X001GU51IZ","B01DXYMBU6","VIVOSUN 4 Inch Air Carbon Filter Smellines Control with Australia Virgin Charcoal for Inline Duct Fan, Grow Tent, Pre-filter Included, Reversible Flange 4"" x 12""","New","661","0","819","0","0","0","0","0","USD","144","587","1211","1886","","39.99","0.0","39.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.48","0.495509","cubic feet","Standard","327.531449","US","gl_lawn_and_garden","13059","82","0","16","16","39.99","5588.28","22988.01","47226.64","72760.34","173","37","609","0","0","162.3","1687","1076","512","99","","129","12","","","","","","","","","","","","","","","","","57.9","480","Healthy","","","2026-04-27","No","No","50.7","57.9","2026-04-27","2392","44","73","12","165","unassigned","N","","",""
"2026-04-30","VSV-TF13","X003Q21DR9","B0BW93RPZW","VIVOSUN 13'' Tower Fan, Bladeless Desk Fan, for Cooling Air Circulation Anywhere, 3 Speeds 70° Oscillation, Quiet Portable Desk Fan for Home Office, Black","New","0","0","7","0","0","0","0","0","USD","24","135","340","447","","34.99","0.0","34.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.89","0.318974","cubic feet","Standard","0.0","US","gl_home","212033","21","0","17","17","34.99","821.82","4580.94","11308.25","14825.31","7","0","0","0","0","0.06","588","480","48","60","","5","1","","","","","","","","","","","","","","","","","49.5","246","Low stock","","","2026-04-27","No","No","15.1","49.5","2026-04-27","589","1","3","1","108","unassigned","N","","",""
"2026-04-30","311001-45J","X0027HWPDP","B07SWYW8WX","VIVOSUN 1 Pack 45 Gallon Grow Bag, Fabric Pot with Handles for Vegtables and Plants","New","164","0","192","0","0","0","0","0","USD","81","307","575","626","","13.99","0.0","13.99","12.66","NoExcessInventory","","0.0","0","0","0.0","2.01","0.156252","cubic feet","Standard","25.625328","US","gl_lawn_and_garden","25353","61","0","6","9","13.99","1113.69","4187.83","7764.85","8478.34","39","153","0","0","0","17.62","299","225","0","74","","173","2","","","","","","","","","","","","","","","","","55.7","258","Healthy","","","2026-04-27","No","No","34.9","55.7","2026-04-27","616","153","15","5","218","unassigned","N","","",""
"2026-04-30","PC-001","X004B56F0P","B0D8T491F2","VIVOSUN Grow Tent","","0","0","0","2","0","0","0","0","USD","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","0.016199","cubic feet","Standard","0.0","US","gl_wireless","","0","0","","","28.49","0.0","0.0","0.0","0.0","0","0","0","0","0","","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","","1","Out of stock","","","","","","","","2026-04-27","0","0","2","0","366","unassigned","N","","",""
"2026-04-30","LH-001","X003OYDYY9","B0BTM3RC2G","VIVOSUN 1-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope for Grow Light, Inline Fan, Filters","New","556","0","528","45","0","0","0","0","USD","38","219","465","684","","8.49","0.0","8.49","0.0","NoExcessInventory","","0.0","0","0","0.0","0.92","0.022119","cubic feet","Standard","12.298164","US","gl_lawn_and_garden","11449","116","0","12","13","8.49","321.92","1857.21","3945.05","5784.79","8","210","310","0","0","7.23","130","130","0","0","","6","0","","","","","","","","","","","","","","","","","94.1","203","Healthy","","","2026-04-27","No","No","85.9","94.1","2026-04-27","687","1","3","2","144","unassigned","N","","",""
"2026-04-30","304113-44","X000VV26B5","B01731MNJE","VIVOSUN S448 4x4 Grow Tent, 48""x48""x80"" High Reflective Mylar Grow Tents with Observation Window and Floor Tray for Hydroponics Indoor Plant Tents for VS4000/VSF4300","New","1705","0","1796","0","0","0","0","0","USD","174","603","1223","1774","","129.99","0.0","129.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.86","2.016094","cubic feet","Oversize","3437.44027","US","gl_home","5584","87","0","13","15","129.99","19185.42","69184.5","145827.18","214325.17","14","430","1352","0","0","1582.63","400","320","80","0","","80","7","","","","","","","","","","","","","","","","","117.4","1082","Healthy","125","2026-05-06","2026-04-27","No","No","108.8","117.4","2026-04-27","2164","59","13","8","112","unassigned","N","","",""
"2026-04-30","306214-01","X0015LOVDL","B01IHAYTV0","VIVOSUN Hydroponics CO2 Regulator Emitter System with Solenoid Valve Flowmeter for Grow Room Grow Tent Garden","New","254","0","499","0","0","0","0","0","USD","101","387","793","1107","","43.99","0.0","41.79","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.67","0.211717","cubic feet","Standard","53.776118","US","gl_tools","40576","42","0","11","12","41.79","4152.79","16342.93","33485.87","46882.73","323","176","0","0","0","36.97","832","736","0","96","","245","19","","","","","","","","","","","","","","","","","50.2","350","Healthy","","","2026-04-27","No","No","36.1","50.2","2026-04-27","1250","164","43","38","116","unassigned","N","","",""
"2026-04-30","306201PS-6","X002CQ7ABD","B07YZLP1WY","VIVOSUN Grow Tent Ventilation System, 6 Inch Inline Duct Fan with Speed Controller, 6'' Carbon Filter, and 16ft. Ducting Combo, Air Cooling and Filtration Kit for Grow Tent, Hydroponics","New","12","0","16","0","0","0","0","0","USD","12","33","57","83","","114.99","0.0","114.99","0.0","NoExcessInventory","","0.0","0","0","0.0","5.59","2.58563","cubic feet","Oversize","31.02756","US","gl_lawn_and_garden","28735","7","0","14","18","114.99","1374.13","3777.42","6531.43","9521.17","16","0","0","0","0","14.58","104","104","0","0","","9","2","","","","","","","","","","","","","","","","","14.1","57","Low stock","29","2026-05-06","2026-04-27","Yes","No","13.5","14.1","2026-04-27","116","0","9","0","97","unassigned","N","","",""
"2026-04-30","HSB950B-2500L","X002XOAMXR","B097HF98WF","VIVOSUN 660GPH Submersible Water Pump, 2500L/H 35W aquarium pump, Ultra Quiet Fountain Pump with 8.2ft/2.5m High Lift for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","New","47","0","246","0","0","0","0","0","USD","152","317","1094","1432","","19.99","0.0","17.99","0.0","NoExcessInventory","","0.0","0","0","0.0","5.51","0.058382","cubic feet","Standard","2.743954","US","gl_pet_products","4586","26","0","13","9","17.99","2846.58","5829.03","20403.93","27021.49","246","0","0","0","0","3.51","1034","816","144","74","","168","1","","","","","","","","","","","","","","","","","17.6","582","Low stock","458","2026-05-07","2026-04-27","No","Yes","11.7","17.6","2026-04-27","1206","125","11","32","85","unassigned","N","","",""
"2026-04-30","WP-0005","X003ZWN8UZ","B0CKWXF9V4","VIVOSUN 1.6HP Portable Shallow Well Pump Garden, 1320 GPH, 115V, 2 Adapters, Stainless Steel, Water Transfer Draining Irrigation Pump, Sprinkler Pump for Lawn, Farm and Clear Water Transfer","","0","0","1","0","0","0","0","0","USD","36","93","131","136","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","1.58","1.289128","cubic feet","Oversize","0.0","US","gl_home_improvement","61911","0","0","0","0","87.99","3261.14","9405.07","13590.69","14214.64","0","0","1","0","0","","0","0","0","0","","0","1","","","","","","","","","","","","","","","","","78.0","94","Out of stock","204","2026-04-29","2026-04-27","No","No","25.8","78.0","2026-04-27","0","0","0","0","0","unassigned","N","","",""
"2026-04-30","332563J","X004214KGT","B0CP7H9LS3","VIVOSUN 3000 GPH Submersible Water Pump with Barrier Bag, 150W Pond Pump, Ultra Quiet Aquarium Pump with 18FT. Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","New","182","0","262","0","0","0","0","0","USD","52","129","178","202","","94.99","0.0","75.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.83","0.352533","cubic feet","Standard","64.161006","US","gl_lawn_and_garden","1741","72","0","8","16","75.99","3970.48","10391.96","14704.72","16932.98","91","128","43","0","0","51.54","76","64","0","12","","76","0","","","","","","","","","","","","","","","","","131.6","156","Healthy","49","2026-05-06","2026-04-27","No","No","86.9","131.6","2026-04-27","302","44","29","3","117","unassigned","N","","",""
"2026-04-30","SPF-001","X003XDCU19","B0CFDZH8VM","VIVOSUN 20W Solar Fan Kit, 20W Solar Panel with Two Waterproof Fans, Solar Powered Fan with 16.4ft On/Off Switch Cable for Outside Chicken Coops, Greenhouses, Sheds","","0","0","1","0","0","0","0","0","USD","1","1","3","4","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","2.29","0.272803","cubic feet","Standard","0.0","US","gl_lawn_and_garden","","0","0","0","0","49.99","49.99","49.99","125.97","165.96","1","0","0","0","0","","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","","4","Out of stock","6","2026-04-29","","","","","23.5","2026-04-27","0","0","0","0","0","unassigned","N","","",""
"2026-04-30","WB-4x100","X003P4ALD5","B0BTYB1YQT","VIVOSUN Premium Weed Barrier Landscape Fabric Heavy Duty, 4ftx100ft 5oz Double-Layered Weed Control Mat with High Permeability, Commercial Ground Cover, Easy Set up & Superior Weed Control","New","0","0","39","0","0","0","0","0","USD","42","275","569","627","","61.99","0.0","61.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","3.03","0.857784","cubic feet","Oversize","0.0","US","gl_lawn_and_garden","5098","8","0","1","1","61.99","2547.62","16466.76","33095.82","36477.01","39","0","0","0","0","2.65","77","13","39","25","","31","0","","","","","","","","","","","","","","","","","33.2","308","Low stock","596","2026-05-06","2026-04-27","No","No","11.2","33.2","2026-04-27","101","24","2","5","10","unassigned","N","","",""
"2026-04-30","306104-88J","X004RIQPGZ","B0FHQ5RMQ2","VIVOSUN 8 Inch 8 Feet Flex Air Aluminum Ducting, Dryer Vent Hose for HVAC Ventilation, Exhaust, Duct Fan Systems, Silver Flexible Air Duct w/ 2 Clamps","New","138","0","152","0","0","0","0","0","USD","35","146","253","332","","23.99","0.0","23.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.69","0.185066","cubic feet","Standard","25.539108","US","gl_home_improvement","2235","44","0","10","14","23.99","806.89","3166.48","5532.41","7309.82","78","74","0","0","0","11.01","227","190","0","37","","6","1","","","","","","","","","","","","","","","","","57.9","112","Healthy","","","2026-04-27","No","No","47.8","57.9","2026-04-27","367","2","4","0","74","unassigned","N","","",""
"2026-04-30","311003-4X12NJ","X002HINYJD","B085NGVT5H","VIVOSUN 12-Pack 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange","New","314","0","347","0","0","0","0","0","USD","16","57","118","199","","39.99","0.0","33.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.84","0.077038","cubic feet","Standard","24.189932","US","gl_lawn_and_garden","156","167","0","33","30","33.99","547.84","2081.87","4353.96","7322.37","170","151","26","0","0","17.73","160","160","0","0","","32","1","","","","","","","","","","","","","","","","","179.1","51","Healthy","","","2026-04-27","Yes","No","179.1","104.6","2026-04-27","504","30","2","0","232","unassigned","N","","",""
"2026-04-30","VSV-WVK4","X004D3MSHT","B0DDKNBV3D","VIVOSUN Portable AC Sliding Door Vent Kit, 16.9""/21.2""-88.6"" Length Adjustable, Fits 5.1” & 5.9” Exhaust Hose for Sliding Doors or Windows","","0","0","3","0","0","0","0","0","USD","2","96","403","442","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","1.91","0.325054","cubic feet","Standard","0.0","US","gl_home_improvement","119737","0","0","29","20","39.99","79.98","3825.09","14088.22","15477.83","3","0","0","0","0","","704","704","0","0","","2","0","","","","","","","","","","","","","","","","","49.7","221","Out of stock","","","2026-04-27","Yes","No","8.9","49.7","2026-04-27","704","0","1","1","345","unassigned","N","","",""
"2026-04-30","VSK-SCK212-US","X004WVZ4EB","B0G24BX86D","VIVOSUN Clone Tent Kit 24"" x 16"" x 20"", with T5 Full-Spectrum Grow Light, Seed Starter Tray, Heat Mat, AeroStream U075 Humidifier, and AeroWave D4 Clip Fan, for Indoor Plant Germination, Cloning","New","176","0","199","0","0","0","0","0","USD","46","125","242","350","","159.99","0.0","135.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.3","1.939959","cubic feet","Oversize","341.432784","US","gl_lawn_and_garden","39679","56","0","9","11","135.99","6687.54","18246.75","36341.58","53236.5","1","123","75","0","0","139.26","130","0","130","0","","8","0","","","","","","","","","","","","","","","","","84.0","142","Healthy","","","2026-04-27","No","No","70.9","84.0","2026-04-27","306","0","7","1","57","unassigned","N","","",""
"2026-04-30","VSG-BR230g40X13M","X004B3FGR5","B0D8PR4Q2Z","VIVOSUN 40 in x 13 ft Burlap Fabric, High Density Natural Jute Fiber, Multipurpose Burlap for Gardening, Outdoor Plant Care, Weed Barrier, DIY Crafts, and Decoration","New","12","0","71","0","0","0","0","0","USD","56","261","450","523","","15.99","0.0","14.39","0.0","GoToRestock","","0.0","0","0","0.0","2.18","0.154754","cubic feet","Standard","1.857048","US","gl_lawn_and_garden","30066","5","0","3","5","14.39","809.04","3862.29","6697.05","7821.12","71","0","0","0","0","1.28","200","200","0","0","","53","0","","","","","","","","","","","","","","","","","45.3","259","Low stock","346","2026-05-07","2026-04-27","No","No","18.9","45.3","2026-04-27","246","34","15","4","40","unassigned","N","","",""
"2026-04-30","VSV-AZG4E42APR","X004R4V9BP","B0C6QK97P2","VIVOSUN G4 4"" Inline Duct Fan & Temperature Humidity Controller, E42A+ WiFi-App Control AeroZesh Grow Tent Fan& Smart Thermostat, 195 CFM EC Motor Exhaust Fan for Heating Cooling, Greenhouse Accessory","New","296","0","310","0","0","0","0","0","USD","12","81","144","185","","100.99","0.0","100.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.86","0.563075","cubic feet","Standard","166.6702","US","gl_lawn_and_garden","26793","117","0","14","20","100.99","1211.88","8180.19","14697.56","19047.15","91","156","63","0","0","104.98","0","0","0","0","","13","0","","","","","","","","","","","","","","","","","119.6","20","Healthy","70","2026-05-06","2026-04-27","No","No","119.6","115.6","2026-04-27","296","0","13","0","123","unassigned","N","","",""
"2026-04-30","WB-1.5x50","X004DM2CET","B0DFL5WMH8","VIVOSUN Premium Weed Barrier Landscape Fabric Heavy Duty, 1.5ftx50ft 5oz Double-Layered Weed Control Mat with High Permeability, Commercial Ground Cover, Easy Set up & Superior Weed Control","","0","0","17","0","0","0","0","0","USD","20","49","92","115","","0.0","0.0","19.99","0.0","CreateShippingPlan","","","0","0","","4.44","0.190506","cubic feet","Oversize","0.0","US","gl_lawn_and_garden","5098","0","0","0","0","19.99","397.8","928.51","1625.08","2015.85","17","0","0","0","0","","0","0","0","0","","14","0","","","","","","","","","","","","","","","","","23.5","81","Out of stock","232","2026-04-29","2026-04-27","Yes","No","16.2","23.5","2026-04-27","0","0","9","5","5","unassigned","N","","",""
"2026-04-30","VSV-TF13-W","X003UU8ATB","B0C7VW19BS","VIVOSUN 13'' Tower Fan, Bladeless Desk Fan with 3 Speeds and 70° Oscillation, Portable and Compact, Quiet Cooling Fan for Home and Office, White","New","24","0","26","11","0","0","0","0","USD","19","83","281","361","","39.99","0.0","39.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.67","0.31347","cubic feet","Standard","7.52328","US","gl_home","212033","24","0","34","25","39.99","617.81","3065.67","10300.25","13236.95","8","8","10","0","0","1.46","684","564","0","120","","6","0","","","","","","","","","","","","","","","","","52.7","381","Low stock","","","2026-04-27","No","No","21.6","52.7","2026-04-27","710","2","3","1","80","unassigned","N","","",""
"2026-04-30","GT-0002","X00325V66D","B09KGSY9WH","VIVOSUN G336 36""x36""x72"" Grow Tent, 3x3 FT Advanced Gray Mylar Tent with 19mm Poles, Observation Window and Floor Tray for Hydroponic Plants for VS2000/VS3000","New","26","0","28","0","0","0","0","0","USD","6","19","50","77","","119.99","0.0","107.99","0.0","GoToRestock","","0.0","0","0","0.0","2.67","1.524688","cubic feet","Oversize","39.641888","US","gl_lawn_and_garden","4882","74","0","9","7","107.99","647.89","2075.7","5412.47","8447.61","22","6","0","0","0","16.29","20","0","20","0","","2","0","","","","","","","","","","","","","","","","","52.4","38","Low stock","32","2026-05-06","2026-04-27","Yes","No","52.4","32.9","2026-04-27","48","2","0","0","74","unassigned","N","","",""
"2026-04-30","RGB-0005","X003FRYC4L","B0BJNS85PG","VIVOSUN Wooden Raised Garden Bed, 48 x 24 x 30 Inches, Outdoor Wood Planter Box with Gloves and a Liner, with Trellis for Vine Climbing for Garden, Patio, Balcony, Backyard and Outdoors","New","0","0","6","0","0","0","0","0","USD","81","107","178","242","","99.99","0.0","0.0","0.0","CreateShippingPlan","","0.0","0","0","0.0","4.63","1.871528","cubic feet","Oversize","0.0","US","gl_lawn_and_garden","7064","15","0","1","1","49.84","4182.49","6337.03","11255.92","15254.96","6","0","0","0","0","42.43","30","30","0","0","","76","1","","","","","","","","","","","","","","","","","27.5","54","Healthy","20","2026-05-07","2026-04-27","No","Yes","21.5","27.5","2026-04-27","93","63","4","9","40","unassigned","N","","",""
"2026-04-30","332566J","X001U0UDY3","B07FJV5MWP","VIVOSUN 1600 GPH Submersible Water Pump, 100W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","New","727","0","1316","0","0","0","0","0","USD","352","938","1312","1494","","79.99","0.0","57.59","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.12","0.378688","cubic feet","Standard","275.306176","US","gl_lawn_and_garden","1741","47","0","4","9","57.59","20315.48","59885.1","85102.44","98053.73","496","820","0","0","0","191.39","352","320","0","32","","537","2","","","","","","","","","","","","","","","","","100.1","739","Healthy","","","2026-04-27","No","No","55.0","100.1","2026-04-27","1404","325","192","20","82","unassigned","N","","",""
"2026-04-30","311001-7x5NJ","X001F11RLF","B00TF9E9PY","VIVOSUN 5-Pack 7 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","New","2583","0","5283","0","0","0","0","0","USD","1008","3985","6284","7159","","17.99","0.0","17.99","0.0","GoToRestock","","0.0","0","0","0.0","1.55","0.14245","cubic feet","Standard","367.94835","US","gl_lawn_and_garden","30","65","0","3","6","17.99","18116.04","70462.63","108873.91","124067.09","4322","961","0","0","0","505.28","1197","1197","0","0","","3851","8","","","","","","","","","","","","","","","","","54.6","3292","Healthy","526","2026-05-06","2026-04-27","No","No","34.1","54.6","2026-04-27","7405","3625","196","30","106","unassigned","N","","",""
"2026-04-30","SPray-15L-RJ","X0024HI1GD","B07QSCTT31","VIVOSUN 50oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Red","New","1562","0","1926","0","0","0","0","0","USD","169","642","1077","1483","","19.99","0.0","19.99","18.8","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.8","0.301158","cubic feet","Standard","470.408796","US","gl_lawn_and_garden","1606","77","0","15","21","18.8","3368.41","12530.38","20785.95","28426.13","676","341","909","0","0","326.59","859","810","0","49","","363","1","","","","","","","","","","","","","","","","","112.5","625","Healthy","","","2026-04-27","No","No","96.6","112.5","2026-04-27","2614","193","165","5","126","unassigned","N","","",""
