"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-365-plus-days","estimated-ais-365-plus-days","historical-days-of-supply","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","VSF-AWA6G2X2-CA","X004YEIJH5","B0GC5JM2ZM","VIVOSUN AeroWave A6 Grow Tent Clip Fan, 6"" Auto Oscillating Fan, Secure Non-Slip Clamp, Strong Air Circulating, and Low Noise, for Hydroponic Ventilation, 2-Pack","New","0","0","16","0","0","0","0","CAD","7","7","7","7","Low conversion","99.99","0.0","99.99","0.0","Lower price","","","0","0","","0.25","0.686701","cubic feet","Standard","0.0","CA","gl_kitchen","43039","119","0","82","267","99.99","559.93","559.93","559.93","559.93","16","0","0","0","0","","144","16","88","40","57","0","","","","","","","","","","","","","","","","26","2026-08-12","","","","","","2026-04-27","159","15","0","42","194","N","","",""
"2026-04-30","HGK3-108K","X002KJ9RKJ","B081R8Y258","VIVOSUN Hydroponics Growing System 108 Plant Sites, 3 Layers 12 Food-Grade PVC-U Pipes Hydroponic Gardening System Grow Kit with Water Pump, Pump Timer, Nest Basket and Sponge for Leafy Vegetables","New","14","0","20","0","0","0","0","CAD","3","20","48","73","","159.99","0.0","159.99","0.0","CreateShippingPlan","18","0.0","0","0","0.0","6.08","2.326512","cubic feet","Oversize","32.571168","CA","gl_home","20210","26","0","5","5","159.99","479.97","3199.8","7679.52","11674.27","20","0","0","0","0","16.94","15","15","0","0","8","1","","","","","","","","","","","","","","","14.2","38","2026-05-12","2026-04-27","Yes","No","10.8","14.2","2026-04-27","33","4","3","1","63","N","","",""
"2026-04-30","306143-0412K","X0016UF2MZ","B01DXYMBU6","VIVOSUN 4 Inch Air Carbon Filter Smellines Control with Australia Virgin Charcoal for Inline Duct Fan, Grow Tent, Pre-filter Included, Reversible Flange 4"" x 12""","New","14","0","16","0","0","0","0","CAD","10","10","40","90","","67.99","0.0","67.99","0.0","NoRestockExcessActionRequired","146","0.0","0","0","0.0","4.24","0.507745","cubic feet","Standard","7.10843","CA","gl_home","13278","208","0","63","22","67.99","679.4","679.4","2718.6","6117.1","16","0","0","0","0","73.89","145","40","81","24","37","0","","","","","","","","","","","","","","","15.3","50","2026-11-10","2026-04-27","Yes","No","2.0","15.3","2026-04-27","193","34","0","3","265","N","","",""
"2026-04-30","308105-50K","X002EE3AFN","B0823BFW6P","VIVOSUN Insulated Spiral Pipe Wrap Insulation Bubble Film 6-Inch by 25-Feet, 2 Pack","New","71","0","19","61","0","0","0","CAD","3","6","10","23","Low traffic","42.99","0.0","42.99","0.0","NoRestockExcessActionRequired","73","34.19","26","0","374.24","0.3","0.423995","cubic feet","Standard","30.103645","CA","gl_home_improvement","95729","218","97","95","80","34.19","99.17","200.04","335.6","778.37","0","19","0","0","0","72.96","72","0","54","18","27","1","","","","","","","","","","","","","","","365.9","24","2026-12-19","2026-04-27","Yes","No","365.9","298.3","2026-04-27","170","27","0","0","218","N","","",""
"2026-04-30","311011-3K","X0029Q32VD","B07SKTL43N","VIVOSUN 5 Pack 3 Gallon Square Grow Bags, Thick Fabric Bags with Handles","New","16","0","21","0","0","0","0","CAD","9","54","68","72","","19.99","0.0","17.99","0.0","GoToRestock","18","0.0","0","0","0.0","1.4","0.124175","cubic feet","Standard","1.9868","CA","gl_home","4719","15","0","3","7","19.99","173.91","970.52","1243.39","1323.35","21","0","0","0","0","7.42","28","28","0","0","2","0","","","","","","","","","","","","","","","66.7","69","2026-04-30","2026-04-27","Yes","No","17.0","66.7","2026-04-27","46","2","0","0","42","N","","",""
"2026-04-30","311001-100K","X0029QTYJH","B07SQQQPYY","VIVOSUN 1 Pack 100 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","New","94","0","149","0","0","0","0","CAD","17","44","81","87","","27.99","0.0","27.99","0.0","Create Outlet deal","166","0.0","0","0","46.06","1.1","0.337538","cubic feet","Standard","31.728572","CA","gl_lawn_and_garden","3661","188","0","13","22","27.99","475.83","1209.16","2211.0","2378.94","91","58","0","0","0","52.68","54","0","18","36","49","3","","","","","","","","","","","","","","","74.8","17","2026-10-08","2026-04-27","No","No","66.1","74.8","2026-04-27","166","18","0","31","298","N","","",""
"2026-04-30","TN-55K","X003SZ0P73","B0BY2DZJ8J","VIVOSUN Elastic 5 x 5Ft. Trellis Netting with 4 Hooks for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","New","232","0","269","0","34","0","0","CAD","15","50","68","82","","27.99","0.0","24.59","0.0","NoRestockExcessActionRequired","299","0.0","0","0","0.0","0.53","0.073508","cubic feet","Standard","17.053856","CA","gl_lawn_and_garden","3472","190","0","32","64","24.59","368.85","1313.5","1795.82","2183.18","268","1","0","34","0","32.63","175","173","0","2","70","0","0","0.0","3","0.3","31","4.65","0","0.0","0","0.0","0","0.0","0","0.0","119.0","15","2026-10-23","2026-04-27","No","No","63.1","119.0","2026-04-27","474","67","2","1","366","N","","",""
"2026-04-30","GG-002","X003RIKDDH","B0BZP1SXN3","VIVOSUN 3’’ Depth Ground Grid, 9x17 ft, High-Density HDPE Geo Cell, 1885 lbs per sq ft Load, Foldable & Tensile, Easy Installation with Gloves, Perfect for Gardens, Driveways, Pathways, Slopes","New","1","0","1","0","0","0","0","CAD","","","","","Low conversion","152.64","0.0","99.99","0.0","Lower price","","","0","0","","1.35","1.30537","cubic feet","Oversize","1.30537","CA","gl_lawn_and_garden","12258","1","0","","","119.99","","","","","1","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","29","2026-04-29","","","","","","2026-04-27","1","0","0","0","1","N","","",""
"2026-04-30","RGB-0004K","X0032SM3WV","B09C1CNQKR","VIVOSUN Elevated Wooden Raised Garden Bed, 46 x 24 x 32 Inches, Mobile Outdoor Planter Box with Storage Shelf and Protective Liner for Outdoor Use, with Lockable Wheels","New","260","0","242","17","0","0","0","CAD","13","18","21","23","","149.99","0.0","128.24","0.0","Edit listing","0","0.0","0","0","91250.81","0.1","2.000295","cubic feet","Oversize","520.0767","CA","gl_home","5762","366","306","63","161","128.24","1694.12","2406.57","2856.04","3156.02","132","0","110","0","0","401.53","25","0","0","25","22","0","","","","","","","","","","","","","","","1300.2","0","","2026-04-27","Yes","No","1300.2","1216.4","2026-04-27","306","21","1","0","366","N","","",""
"2026-04-30","VSS-EXHBK","X004B6LYY1","B0BDRXF76P","VIVOSUN AeroLight Expandable H-bar, Spacing Adjustable H-Bracket for Multiple Lights Connection","New","6","0","0","0","0","0","6","CAD","0","0","1","1","Low traffic","12.99","0.0","12.34","0.0","Create removal order","0","12.34","20","0","71.82","0.15","0.007952","cubic feet","Standard","0.047712","CA","gl_home_improvement","868074","366","6","","78","12.99","0.0","0.0","11.99","11.99","0","0","0","0","0","1.19","0","0","0","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","6","0.44","","0","","","","","","590.0","2026-04-27","6","0","0","0","366","N","","",""
"2026-04-30","PS-006K","X004DNP957","B0CQZD5F1D","VIVOSUN 8"" Bypass Pruning Shears for Gardening, Heavy-Duty Garden Scissors, Ultra Sharp Pruners with 3/4 in. Cut Capacity SK5 Blades, Ergonomic Handle and Safety Lock","New","21","0","21","0","0","0","0","CAD","0","2","18","25","Low traffic","14.99","0.0","14.99","0.0","Create Outlet deal","23","11.99","2","0","6.93","2.13","0.030211","cubic feet","Standard","0.634431","CA","gl_home_improvement","29066","133","0","110","28","14.99","0.0","29.98","263.91","363.59","20","1","0","0","0","0.9","34","34","0","0","0","0","","","","","","","","","","","","","","","130.7","6","2026-08-26","2026-04-27","Yes","No","130.7","48.2","2026-04-27","55","0","0","0","366","N","","",""
"2026-04-30","332582K","X002K0ZUIB","B07ZR9ZMS7","VIVOSUN 3567 GPH Submersible Water Pump, 130W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","","0","0","0","0","6","0","0","CAD","31","81","101","102","","0.0","0.0","65.15","0.0","CreateShippingPlan","","","0","0","","1.28","0.500199","cubic feet","Standard","0.0","CA","gl_home_improvement","3934","0","0","0","0","65.15","1961.34","4807.24","6291.78","6370.62","0","0","0","6","0","","0","0","0","0","4","0","0","0.0","6","4.08","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","88.7","95","2026-04-29","2026-04-27","No","No","26.4","88.7","2026-04-27","0","0","0","4","1","N","","",""
"2026-04-30","GG-004K","X004HK93Z3","B0DPGZM859","VIVOSUN 2’’ Depth Ground Grid, 6.5 x 17 ft, High-Density HDPE Geo Cell, 1885 lb per sq ft Load, Foldable & Tensile, Easy Installation with Gloves, Ideal for Gardens, Driveways, Pathways, Slopes","New","38","0","0","0","39","0","0","CAD","20","24","24","25","","69.99","0.0","69.99","0.0","Create Outlet deal","0","35.99","2","0","8159.32","0.37","0.714355","cubic feet","Oversize","27.14549","CA","gl_lawn_and_garden","27598","271","38","6","19","69.99","1024.8","1234.76","1234.76","1299.55","0","0","0","39","0","74.95","0","0","0","0","2","0","0","0.0","0","0.0","39","56.79","0","0.0","0","0.0","0","0.0","0","0.0","300.5","2","2027-01-11","2026-04-27","Yes","No","102.6","300.5","2026-04-27","38","0","2","0","316","N","","",""
"2026-04-30","DT-001X2K","X002NT8NJ7","B08889K4D2","VIVOSUN 7 Day Programmable Timer Indoor Digital Electronic Timer with Dual Outlet, 20 On/Off Program Setting, and Countdown Setting, 2 Pack","New","31","0","34","0","0","0","0","CAD","2","16","21","21","","34.99","0.0","34.99","0.0","NoExcessInventory","33","0.0","0","0","0.0","2.47","0.027532","cubic feet","Standard","0.853492","CA","gl_home","128843","71","0","7","19","34.99","69.98","557.34","732.29","732.29","34","0","0","0","0","0.92","0","0","0","0","3","0","","","","","","","","","","","","","","","20.6","27","2026-06-25","2026-04-27","Yes","No","20.6","15.7","2026-04-27","33","2","1","0","73","N","","",""
"2026-04-30","VSK-GIYP224A-CA","X004X66QBP","B0CMQ5FG7K","VIVOSUN GIY Plus Smart Grow Tent Kit, 2x2ft 1-Plant System, WiFi-Integrated Automatic Grow System with 2000D Mylar Grow Tent, Full-Spectrum Programmable Grow Light, Enhanced Ventilation & Circulation","New","6","0","7","0","0","0","0","CAD","","","","","Low conversion","499.99","0.0","323.99","0.0","Lower price","7","0.0","0","0","6481.75","0.0","4.558521","cubic feet","Oversize","27.351126","CA","gl_home","24132","157","0","","","323.99","","","","","7","0","0","0","0","23.18","10","10","0","0","1","0","","","","","","","","","","","","","","","","5","2026-09-19","","","","","","2026-04-27","17","1","0","0","315","N","","",""
"2026-04-30","GH-E25K","X003Y81825","B0BKP7VV1H","VIVOSUN GrowHub Controller E25, Supports Smart Grow System Devices, Easy to Install & Use, WiFi App Controllable, Expansion Port for E42/E42A, for Grow Tent Cooling Ventilation Lighting","New","62","0","80","0","0","0","0","CAD","34","35","41","77","","24.99","0.0","24.99","0.0","NoRestockExcessActionRequired","62","0.0","0","0","0.0","1.12","0.003213","cubic feet","Standard","0.199206","CA","gl_home","54003","72","0","7","10","24.99","849.66","874.65","1024.59","1923.73","80","0","0","0","0","0.19","0","0","0","0","2","1","","","","","","","","","","","","","","","18.0","51","2026-06-26","2026-04-27","Yes","No","7.0","18.0","2026-04-27","62","0","0","2","76","N","","",""
"2026-04-30","HR-0004K","X003Y6BI5J","B0C8153XLZ","VIVOSUN Outdoor Stair Handrail, 83"" x 36"" Fits 1-6 Steps, Wrought Iron, One-Step Assembly, Black","New","95","0","96","0","0","0","0","CAD","4","7","12","16","","159.99","0.0","144.39","0.0","NoRestockExcessActionRequired","71","0.0","0","0","265.77","0.34","1.105903","cubic feet","Extra-large","105.060785","CA","gl_home_improvement","25142","230","0","54","77","144.39","577.56","1010.73","1779.48","2340.64","30","66","0","0","0","74.19","0","0","0","0","0","0","","","","","","","","","","","","","","","355.1","12","2026-12-01","2026-04-27","Yes","No","355.1","328.3","2026-04-27","95","0","0","0","230","N","","",""
"2026-04-30","LR-0002K","X003Y663TP","B0BLC142KJ","VIVOSUN 48"" Lawn Leveling Rake, 48"" x 10"" x 78"" Heavy-Duty Stainless Steel Lawn Leveler with 7FT Adjuatble Long Handle for High Effect, Metal Levelawn for Smooth Soil, Rustproof Rakes for Garden Yard","New","86","0","86","0","0","0","0","CAD","4","4","5","5","","139.99","0.0","132.99","0.0","Edit listing","86","0.0","0","0","20121.31","0.09","1.115749","cubic feet","Oversize","95.954414","CA","gl_lawn_and_garden","18635","366","0","86","223","132.99","531.96","531.96","664.95","664.95","0","86","0","0","0","69.44","0","0","0","0","0","0","","","","","","","","","","","","","","","5247.0","0","","2026-04-27","Yes","No","2701.0","5247.0","2026-04-27","86","0","0","0","366","N","","",""
"2026-04-30","304113-27K","X0027BD4CR","B07PJ4VWF7","VIVOSUN S276 32""x32""x63"" Grow Tent 2.7X 2.7ft, High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant Compatible with VS1500 Grow Light","New","43","0","44","0","0","0","0","CAD","5","18","23","28","","129.99","0.0","116.98","0.0","NoRestockExcessActionRequired","45","0.0","0","0","0.0","0.96","0.995045","cubic feet","Oversize","42.786935","CA","gl_lawn_and_garden","1818","152","0","11","23","116.98","584.9","2235.74","2859.67","3457.58","12","32","0","0","0","29.78","8","0","0","8","3","0","","","","","","","","","","","","","","","101.6","27","2026-09-14","2026-04-27","Yes","No","80.9","101.6","2026-04-27","53","2","1","0","154","N","","",""
"2026-04-30","RGB-0011-GRK","X004DA243P","B0CQ4FFJX9","VIVOSUN 3-Tier Metal Raised Garden Bed, 46"" x 46"" x 24"" Galvanized Steel Metal Outdoor Planter Box with Gloves and Scissors to Grow Flowers, Vegetables and Herbs for Outdoor Gardening, Green","New","39","0","39","0","0","0","0","CAD","0","2","2","2","","109.99","0.0","109.99","0.0","Edit listing","0","0.0","0","0","8716.84","0.09","0.867484","cubic feet","Oversize","33.831876","CA","gl_home","23209","366","0","118","383","109.99","0.0","219.98","219.98","219.98","16","10","13","0","0","24.58","20","0","0","20","0","0","","","","","","","","","","","","","","","904.5","0","","2026-04-27","Yes","No","389.5","904.5","2026-04-27","59","0","0","0","366","N","","",""
"2026-04-30","308100K","X0016ARA43","B018VI6ZUQ","VIVOSUN Black and White Panda Film Roll 10FT X 10FT 5.5 Mil","New","40","0","36","4","0","0","0","CAD","3","7","20","31","","25.99","0.0","25.99","0.0","NoRestockExcessActionRequired","88","0.0","0","0","0.0","0.92","0.113936","cubic feet","Standard","4.55744","CA","gl_home","12141","251","0","59","43","24.69","74.07","172.93","502.0","778.79","12","24","0","0","0","9.78","64","16","48","0","0","2","","","","","","","","","","","","","","","146.1","21","2026-12-29","2026-04-27","Yes","No","146.1","89.6","2026-04-27","104","0","0","0","309","N","","",""
"2026-04-30","332523K","X001M12U87","B06X6FT8MK","VIVOSUN Air Stone Disc 8 x 8 Inch with Shell and Sucker for Aquarium, Fish Tank and Hydroponics Air Pump","New","26","0","39","0","0","0","0","CAD","23","74","110","119","","24.99","0.0","22.49","0.0","CreateShippingPlan","39","0.0","0","0","0.0","1.54","0.068987","cubic feet","Standard","1.793662","CA","gl_pet_products","3864","30","0","2","4","19.49","502.27","1556.96","2331.4","2550.01","2","37","0","0","0","2.26","12","0","12","0","1","2","","","","","","","","","","","","","","","74.1","71","2026-05-16","2026-04-27","Yes","No","41.3","74.1","2026-04-27","39","1","0","0","30","N","","",""
"2026-04-30","CBIN-BL-5K","X0048ZOEBZ","B0D4Q8TYQX","VIVOSUN 5-Layer Worm Compost Bin, 50L Worm Composter, Easy Setup Inclusive Worm Farm Kit for Recycling Food Waste","New","10","0","6","0","0","0","0","CAD","2","9","15","16","","109.99","0.0","109.99","0.0","NoRestockExcessActionRequired","13","0.0","0","0","0.0","4.57","1.377188","cubic feet","Oversize","13.77188","CA","gl_lawn_and_garden","43426","41","0","16","30","109.99","219.98","979.91","1589.85","1699.84","6","0","0","0","0","12.3","28","28","0","0","3","0","","","","","","","","","","","","","","","20.9","21","2026-05-26","2026-04-27","Yes","No","6.8","20.9","2026-04-27","41","3","0","0","133","N","","",""
"2026-04-30","VSK-GIYS425-CA","X004T1ILZ3","B0BY7VS8K9","VIVOSUN GIY Smart Grow Tent System 2x4, WiFi-Integrated Grow Tent Kit, with Automate Ventilation and Circulation, Schedule Full Spectrum 200W LED Grow Light, and GrowHub E42A Controller","New","15","0","16","0","0","0","0","CAD","4","12","19","23","","599.99","0.0","539.99","0.0","NoRestockExcessActionRequired","15","0.0","0","0","0.0","1.7","6.278935","cubic feet","Extra-large","94.184025","CA","gl_home","34990","33","0","5","8","539.99","2159.96","6479.88","10259.81","12659.77","6","10","0","0","0","56.48","0","0","0","0","1","0","","","","","","","","","","","","","","","66.7","21","2026-05-18","2026-04-27","Yes","No","52.7","66.7","2026-04-27","15","0","1","0","35","N","","",""
"2026-04-30","305131-PENK","X002ALDC3Z","B01M5IASHD","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","New","0","0","9","0","0","0","0","CAD","129","643","1071","1288","","16.99","0.0","15.99","0.0","NoRestockExcessActionRequired","542","0.0","0","0","0.0","2.0","0.010252","cubic feet","Standard","0.0","CA","gl_lawn_and_garden","1793","31","0","7","12","15.99","2091.21","10735.72","17593.59","21101.07","9","0","0","0","0","10.39","1207","600","200","407","5","25","","","","","","","","","","","","","","","49.6","1253","2026-05-17","2026-04-27","No","No","14.6","49.6","2026-04-27","1207","0","2","3","69","N","","",""
"2026-04-30","VSGB-25K","X0041EH3LV","B0BL9XDQZL","VIVOSUN 5-Pack 25 Gallon Grow Bags, 360G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","New","22","0","34","0","0","0","0","CAD","17","77","126","135","","41.99","0.0","41.99","0.0","GoToRestock","34","0.0","0","0","0.0","1.9","0.509642","cubic feet","Standard","11.212124","CA","gl_home","1569","28","0","3","6","41.99","713.83","3231.25","5183.76","5561.67","9","25","0","0","0","10.57","48","24","0","24","16","1","","","","","","","","","","","","","","","65.7","69","2026-05-15","2026-04-27","No","No","29.9","65.7","2026-04-27","82","12","1","3","50","N","","",""
"2026-04-30","GG-001K","X0040NEVHR","B0BZNYBZ1R","VIVOSUN 2’’ Depth Ground Grid, 9x17 ft, High-Density HDPE Geo Cell, 1885 lbs per sq ft Load, Foldable & Tensile, Easy Installation with Gloves, Perfect for Gardens, Driveways, Pathways, Slopes","New","15","0","0","0","26","0","0","CAD","11","32","41","41","","79.99","0.0","69.99","0.0","GoToRestock","15","0.0","0","0","0.0","0.67","0.836992","cubic feet","Oversize","12.55488","CA","gl_lawn_and_garden","12258","22","0","1","4","69.99","769.89","2329.68","2995.59","2995.59","0","0","0","26","0","23.83","0","0","0","0","7","0","0","0.0","0","0.0","26","44.37","0","0.0","0","0.0","0","0.0","0","0.0","177.5","30","2026-05-15","2026-04-27","Yes","No","63.4","177.5","2026-04-27","15","0","4","3","35","N","","",""
"2026-04-30","RC-0001-8K","X0047E0DF3","B0CQ7TDJ9S","VIVOSUN 1.6 Inch Rockwool Cubes, Grow Cubes for Hydroponics, Cuttings, Cloning, Plant Propagation, Seed Startling, 8 Sheets 224 Plugs","New","7","0","12","0","0","0","0","CAD","12","17","74","102","","27.99","0.0","27.99","0.0","CreateShippingPlan","61","0.0","0","0","0.0","8.67","0.660175","cubic feet","Standard","4.621225","CA","gl_biss","57470","56","0","8","4","27.99","335.88","475.83","2071.26","2854.98","12","0","0","0","0","30.02","30","12","12","6","43","1","","","","","","","","","","","","","","","11.9","68","2026-06-12","2026-04-27","Yes","No","3.1","11.9","2026-04-27","73","36","2","5","75","N","","",""
